id,mf_coh
29073,-0.0271
29075,-0.0059
29077,0.0009
29079,-0.0603
29081,-0.0138
29083,0.0064
29085,-0.0298
29089,0.0079
29091,0.0001
29093,0.0259
29095,0.0000
29097,-0.0029
29099,-0.0020
29101,0.0076
29105,-0.0186
29107,0.0002
29109,-0.0197
29111,-0.0373
29113,0.0285
29115,-0.0414
29117,-0.0358
29119,0.0040
29121,-0.0114
29123,-0.0181
29125,-0.0364
29127,-0.0078
29131,-0.0288
29133,-0.0155
29135,-0.0174
29137,0.0162
29139,-0.0458
29141,-0.0319
29143,-0.0175
29145,-0.0034
29147,-0.0344
29149,-0.0199
29151,0.0108
29153,-0.0120
29155,-0.0146
29157,-0.0067
29159,-0.0202
29161,-0.0008
29163,-0.0074
29165,-0.0252
29167,0.0165
29169,-0.0090
29171,-0.0207
29173,-0.0094
29175,-0.0363
29177,-0.0001
29179,-0.0512
29181,-0.0293
29183,0.0107
29185,-0.0327
29186,0.0319
29187,-0.0205
29189,-0.0086
29195,0.0039
29201,-0.0211
29203,-0.0606
29205,-0.0938
29207,0.0109
29209,0.0310
29211,-0.0091
29213,-0.0011
29215,-0.0543
29217,0.0073
29219,-0.0257
29221,0.0056
29223,-0.0498
29225,-0.0044
29229,-0.0065
29510,0.0223
30001,-0.0679
30003,0.0073
30005,0.0064
30009,-0.0543
30013,-0.0335
30017,-0.0185
30021,-0.0380
30023,-0.0501
30027,-0.0453
30029,-0.0039
30031,-0.0358
30035,0.0044
30041,-0.0254
30043,-0.0262
30047,-0.0223
30049,-0.0255
30053,0.0178
30063,-0.0322
30067,0.0213
30073,-0.0462
30081,-0.0171
30083,-0.0169
30085,-0.0076
30087,-0.0242
30089,-0.0330
30093,-0.0256
30095,-0.0058
30099,-0.0519
30105,-0.0191
30111,-0.0428
31001,0.0125
31013,0.0076
31019,-0.0011
31021,-0.0287
31025,0.0208
31027,-0.0134
31033,-0.0319
31035,0.0457
31037,-0.0235
31039,0.0123
31041,-0.0269
31043,0.0236
31047,0.0073
31053,-0.0585
31055,0.0073
31065,-0.0121
31067,-0.0305
31079,-0.0124
31081,-0.0223
31089,-0.0270
31093,0.0344
31095,-0.0571
31107,-0.0223
31109,-0.0161
31111,-0.0167
31119,-0.0581
31131,-0.0172
31137,-0.0053
31141,-0.0160
31143,0.0145
31145,-0.0426
31151,-0.0095
31153,0.0230
31155,-0.0175
31157,-0.0019
31159,0.0144
31177,0.0333
31179,-0.0188
31185,-0.0035
32001,0.0185
32003,-0.0092
32005,-0.0266
32007,-0.0427
32013,0.0123
32015,-0.0185
32019,0.0128
32023,-0.0251
32031,-0.0014
32510,-0.0235
33001,-0.0182
33003,-0.0016
33005,-0.0087
33007,0.0300
33009,0.0368
33011,-0.0120
33013,-0.0058
33015,-0.0002
33017,-0.0126
33019,0.0404
34001,-0.0176
34003,-0.0316
34005,-0.0247
34007,-0.0296
34009,-0.0357
34011,-0.0064
34013,-0.0075
34015,-0.0139
34017,-0.0429
34019,-0.0211
34021,-0.0256
34023,-0.0245
34025,-0.0233
34027,-0.0318
34029,-0.0356
34031,-0.0348
34033,-0.0130
34035,-0.0449
34037,-0.0366
34039,-0.0378
34041,-0.0216
35001,0.0036
35005,-0.0103
35006,-0.0146
35007,0.0137
35009,-0.0221
35013,-0.0181
35015,-0.0193
35017,-0.0342
35025,0.0158
35027,-0.0002
35028,0.0042
35029,-0.0237
35031,-0.0115
35035,-0.0495
35037,-0.0403
35039,0.0148
35041,-0.0074
35043,-0.0237
35045,0.0069
35047,0.0020
35049,-0.0145
35051,-0.0207
35053,-0.0495
35055,-0.0242
35057,-0.0179
35061,0.0009
36001,-0.0220
36003,0.0041
36007,-0.0074
36009,-0.0308
36011,-0.0276
36013,-0.0186
36015,0.0068
36017,-0.0143
36019,0.0096
36021,-0.0050
36023,-0.0080
36025,-0.0184
36027,-0.0154
36029,-0.0143
36031,-0.0104
36033,-0.0242
36035,0.0267
36037,-0.0108
36039,-0.0226
36043,-0.0369
36045,-0.0234
36049,0.0175
36051,0.0029
36053,-0.0042
36055,-0.0197
36057,-0.0356
36059,0.0005
36061,-0.0105
36063,-0.0176
36065,-0.0256
36067,-0.0342
36069,-0.0146
36071,-0.0211
36073,-0.0182
36075,-0.0089
36077,-0.0108
36079,0.0176
36083,0.0198
36087,0.0104
36089,-0.0300
36091,-0.0015
36093,-0.0068
36095,-0.0011
36097,0.0095
36099,-0.0036
36101,-0.0236
36103,-0.0083
36105,-0.0386
36107,-0.0365
36109,-0.0306
36111,-0.0009
36113,0.0056
36115,0.0080
36117,-0.0206
36119,-0.0058
36121,-0.0292
36123,-0.0338
37001,-0.0152
37003,0.0081
37005,-0.0192
37007,-0.0283
37009,-0.0459
37011,-0.0343
37013,-0.0215
37015,-0.0165
37017,-0.0376
37019,-0.0210
37021,-0.0195
37023,-0.0578
37025,-0.0361
37027,-0.0344
37029,-0.0089
37031,-0.0509
37033,-0.0284
37035,-0.0168
37037,-0.0147
37039,-0.0193
37041,-0.0355
37043,-0.0032
37045,-0.0343
37047,-0.0197
37049,-0.0438
37051,-0.0210
37053,-0.0487
37055,-0.0199
37057,-0.0446
37059,-0.0013
37061,-0.0127
37063,-0.0314
37065,-0.0581
37067,-0.0172
37069,0.0076
37071,-0.0171
37073,-0.0017
37075,-0.0057
37077,-0.0206
37079,-0.0281
37081,-0.0282
37083,0.0009
37085,-0.0321
37087,-0.0001
37089,-0.0160
37091,-0.0656
37093,-0.0265
37097,0.0035
37099,-0.0073
37101,-0.0315
37103,-0.0273
37105,-0.0629
37107,0.0075
37109,-0.0278
37111,-0.0137
37113,-0.0134
37115,-0.0281
37117,0.0017
37119,-0.0272
37121,-0.0513
37123,-0.0150
37125,-0.0148
37127,0.0080
37129,-0.0200
37131,-0.0154
37133,-0.0395
37135,-0.0176
37137,-0.0445
37139,-0.0115
37141,0.0041
37143,-0.0391
37145,-0.0233
37147,-0.0084
37149,-0.0241
37151,-0.0172
37153,-0.0286
37155,-0.0195
37157,-0.0170
37159,-0.0350
37161,-0.0214
37163,-0.0284
37165,-0.0370
37167,-0.0301
37169,-0.0111
37171,-0.0197
37173,-0.0556
37175,0.0096
37179,-0.0244
37181,-0.0303
37183,-0.0245
37185,-0.0353
37187,-0.0438
37189,-0.0350
37191,0.0051
37193,-0.0433
37195,-0.0389
37197,-0.0341
37199,-0.0199
38003,0.0164
38005,0.0260
38015,-0.0190
38017,-0.0248
38035,-0.0124
38045,-0.0157
38049,-0.0436
38053,-0.0719
38055,0.0210
38057,0.0001
38059,-0.0169
38061,-0.0389
38067,-0.0446
38071,-0.0011
38073,-0.0461
38077,-0.0087
38079,-0.0301
38089,-0.0195
38093,0.0134
38097,-0.0005
38099,-0.0450
38101,-0.0033
38105,-0.0474
39001,-0.0558
39003,-0.0121
39005,-0.0297
39007,-0.0153
39009,-0.0140
39011,-0.0371
39013,-0.0186
39015,-0.0238
39017,-0.0179
39019,-0.0081
39021,-0.0436
39023,-0.0039
39025,-0.0208
39027,0.0038
39029,-0.0096
39031,0.0067
39033,-0.0525
39035,-0.0280
39037,-0.0113
39039,-0.0253
39041,0.0039
39043,-0.0113
39045,-0.0349
39047,-0.0164
39049,-0.0212
39051,-0.0315
39053,-0.0048
39055,-0.0199
39057,-0.0333
39059,-0.0170
39061,-0.0056
39063,-0.0433
39065,-0.0019
39067,-0.0250
39069,-0.0658
39071,-0.0277
39073,-0.0160
39075,-0.0101
39077,-0.0178
39079,-0.0090
39081,-0.0333
39083,-0.0041
39085,-0.0229
39087,-0.0060
39089,-0.0161
39091,-0.0186
39093,-0.0256
39095,-0.0312
39097,-0.0363
39099,-0.0272
39101,-0.0119
39103,-0.0014
39105,-0.0017
39107,-0.0543
39109,-0.0383
39111,-0.0744
39113,-0.0167
39115,0.0220
39117,-0.0530
39119,-0.0089
39121,-0.0257
39123,-0.0597
39125,0.0009
39127,0.0076
39129,-0.0248
39131,-0.0357
39133,-0.0107
39135,-0.0680
39137,-0.0079
39139,-0.0124
39141,-0.0259
39143,-0.0294
39145,-0.0113
39147,-0.0342
39149,-0.0484
39151,-0.0267
39153,-0.0378
39155,-0.0061
39157,-0.0417
39159,-0.0041
39161,-0.0308
39163,0.0189
39165,-0.0260
39167,-0.0188
39169,-0.0152
39171,-0.0361
39173,-0.0311
39175,-0.0029
40001,-0.0629
40003,0.0368
40005,-0.0334
40007,-0.0248
40009,-0.0467
40011,-0.0304
40013,-0.0276
40015,-0.0555
40017,-0.0373
40019,-0.0384
40021,-0.0718
40023,-0.0228
40027,-0.0277
40029,-0.0241
40031,-0.0400
40033,-0.0105
40035,-0.0614
40037,-0.0283
40039,-0.0488
40041,-0.0432
40043,-0.0344
40045,0.0010
40047,-0.0347
40049,-0.0270
40051,-0.0251
40053,0.0123
40055,-0.0040
40059,-0.0342
40061,-0.0160
40063,0.0028
40065,-0.0304
40067,-0.0350
40069,-0.0093
40071,-0.0139
40073,-0.0193
40075,-0.0313
40077,-0.1170
40079,-0.0307
40081,-0.0258
40083,-0.0183
40085,0.0209
40087,-0.0411
40089,-0.0294
40091,-0.0331
40093,-0.0331
40095,-0.0216
40097,-0.0409
40099,-0.0554
40101,-0.0284
40103,-0.0265
40105,-0.0792
40107,-0.0375
40109,-0.0435
40111,-0.0318
40113,-0.0308
40115,-0.0266
40117,-0.0420
40119,-0.0229
40121,-0.0326
40123,-0.0617
40125,-0.0315
40127,-0.0108
40129,-0.0127
40131,-0.0433
40133,-0.0659
40135,-0.0465
40137,-0.0478
40139,-0.0505
40141,-0.0123
40143,-0.0298
40145,-0.0010
40147,-0.0020
40149,-0.0119
40151,-0.0166
40153,-0.0032
41001,-0.0169
41003,-0.0421
41005,-0.0463
41007,-0.0108
41009,-0.0614
41011,-0.0366
41013,-0.0638
41015,-0.0128
41017,-0.0248
41019,-0.0308
41023,-0.0491
41025,-0.0383
41027,-0.0292
41029,-0.0382
41031,-0.0224
41033,-0.0416
41035,-0.0350
41037,-0.0070
41039,-0.0532
41041,-0.0537
41043,-0.0660
41045,-0.0571
41047,-0.0311
41049,-0.0373
41051,-0.0150
41053,-0.0441
41057,-0.0254
41059,-0.0566
41061,-0.0369
41063,-0.0186
41065,-0.0210
41067,-0.0432
41071,-0.0364
42001,-0.0333
42003,-0.0270
42005,-0.0089
42007,-0.0539
42009,-0.0145
42011,-0.0616
42013,-0.0237
42015,-0.0213
42017,-0.0399
42019,-0.0546
42021,-0.0491
42025,-0.0262
42027,-0.0136
42029,-0.0333
42031,-0.0049
42033,-0.0266
42035,-0.0400
42037,-0.0307
42039,-0.0358
42041,-0.0376
42043,-0.0517
42045,-0.0489
42047,-0.0053
42049,-0.0566
42051,-0.0214
42055,-0.0321
42057,0.0070
42059,-0.0151
42061,-0.0300
42063,-0.0188
42065,-0.0364
42067,-0.0265
42069,-0.0579
42071,-0.0365
42073,-0.0333
42075,-0.0385
42077,-0.0645
42079,-0.0595
42081,-0.0658
42083,0.0087
42085,-0.0541
42087,-0.0860
42089,-0.0421
42091,-0.0251
42093,-0.0408
42095,-0.0456
42097,-0.0144
42099,-0.0274
42101,-0.0276
42103,-0.0472
42105,-0.0882
42107,-0.0421
42109,-0.0395
42111,-0.0605
42115,-0.0612
42117,-0.0259
42119,0.0068
42121,-0.0001
42123,-0.0447
42125,-0.0377
42127,-0.0004
42129,-0.0524
42131,-0.0376
42133,-0.0367
44001,-0.0599
44003,-0.0331
44005,-0.0260
44007,-0.0398
44009,-0.0418
45001,-0.0533
45003,-0.0594
45005,-0.0542
45007,-0.0441
45009,-0.0318
45011,-0.0650
45013,-0.0250
45015,-0.0240
45017,0.0271
45019,-0.0218
45021,-0.0501
45023,-0.0694
45025,-0.0193
45027,-0.0300
45029,-0.0008
45031,-0.0369
45033,-0.0229
45035,-0.0356
45037,-0.0318
45039,-0.0274
45041,-0.0254
45043,-0.0521
45045,-0.0384
45047,-0.0673
45049,0.0079
45051,-0.0278
45053,-0.0544
45055,-0.0418
45057,-0.0179
45059,-0.0332
45061,-0.0272
45063,-0.0233
45065,-0.0239
45067,-0.0300
45069,-0.0428
45071,-0.0343
45073,-0.0046
45075,-0.0659
45077,-0.0348
45079,-0.0228
45081,-0.0295
45083,-0.0434
45085,-0.0499
45087,-0.0578
45089,-0.0364
45091,-0.0361
46005,-0.0219
46009,-0.0522
46011,-0.0018
46013,-0.0293
46015,-0.0102
46019,0.0426
46023,-0.0303
46027,-0.0131
46029,-0.0147
46031,0.0234
46033,-0.0445
46035,-0.0843
46037,-0.0277
46041,-0.0262
46047,0.0272
46051,-0.0264
46053,-0.0430
46057,-0.0232
46065,-0.0381
46067,-0.0448
46077,-0.0125
46079,-0.0374
46081,-0.0385
46083,-0.0407
46087,-0.0347
46093,-0.0304
46099,-0.0590
46101,-0.0323
46103,-0.0191
46109,-0.0592
46113,-0.0310
46115,0.0178
46121,-0.0483
46123,-0.0842
46125,-0.0530
46127,-0.0108
46129,-0.0450
46135,0.0037
47001,-0.0480
47003,0.0006
47005,0.0048
47007,-0.0221
47009,-0.0352
47011,-0.0098
47013,-0.0310
47015,-0.0053
47017,-0.0227
47019,-0.0473
47021,-0.0578
47023,-0.0273
47025,-0.0283
47027,-0.0393
47029,-0.0286
47031,-0.0286
47033,0.0056
47035,-0.0213
47037,-0.0285
47039,-0.0589
47041,0.0315
47043,-0.0123
47045,0.0186
47047,-0.0169
47049,-0.0021
47051,-0.0371
47053,-0.0392
47055,0.0015
47057,-0.0462
47059,-0.0154
47061,0.0272
47063,-0.0239
47065,-0.0130
47067,-0.0361
47069,0.0323
47071,-0.0166
47073,-0.0156
47075,0.0190
47077,-0.0042
47079,-0.0114
47081,-0.0886
47083,-0.0188
47085,-0.0023
47087,-0.0089
47089,-0.0157
47091,-0.0264
47093,-0.0169
47097,-0.0207
47099,-0.0425
47101,0.0185
47103,-0.0414
47105,-0.0171
47107,-0.0199
47109,-0.0267
47111,-0.0518
47113,-0.0111
47115,-0.0248
47117,-0.0285
47119,-0.0200
47121,-0.0185
47123,-0.0281
47125,-0.0165
47127,0.0194
47129,-0.0258
47131,0.0223
47133,0.0104
47135,0.0315
47139,-0.0023
47141,0.0174
47143,-0.0033
47145,-0.0336
47147,-0.0281
47149,-0.0291
47151,-0.0336
47153,-0.0215
47155,-0.0261
47157,0.0029
47159,-0.0290
47161,-0.0386
47163,-0.0579
47165,-0.0219
47167,0.0067
47169,0.0290
47171,-0.0147
47173,-0.0136
47177,0.0091
47179,-0.0233
47181,-0.0210
47183,-0.0040
47185,-0.0243
47187,-0.0192
47189,-0.0333
48001,-0.0230
48003,-0.0379
48005,-0.0395
48007,-0.0434
48009,-0.0426
48013,0.0325
48015,-0.0059
48017,-0.0085
48019,-0.0383
48021,-0.0051
48025,-0.0174
48027,-0.0079
48029,-0.0047
48031,0.0194
48035,-0.0466
48037,0.0014
48039,-0.0009
48041,0.0216
48043,-0.0214
48047,-0.0370
48049,0.0032
48051,0.0099
48053,-0.0010
48055,0.0089
48057,-0.0375
48059,-0.0492
48061,-0.0210
48063,-0.0035
48065,-0.0061
48067,-0.0185
48069,0.0083
48071,-0.0142
48073,0.0161
48075,-0.0387
48077,-0.0462
48083,-0.0668
48085,0.0111
48089,0.0456
48091,0.0026
48093,0.0060
48097,-0.0309
48099,-0.0182
48103,-0.0349
48105,-0.0149
48107,-0.0292
48111,-0.0342
48113,-0.0103
48115,-0.0077
48117,-0.0368
48119,-0.0163
48121,0.0055
48123,-0.0182
48127,-0.0169
48131,-0.0115
48133,-0.0174
48135,-0.0156
48139,-0.0191
48141,0.0075
48143,0.0142
48145,-0.0048
48147,0.0407
48149,-0.0315
48153,-0.0062
48157,-0.0086
48159,-0.0310
48161,0.0018
48163,-0.0189
48165,0.0069
48167,-0.0075
48169,0.0191
48171,0.0085
48175,-0.0743
48177,-0.0331
48179,-0.0204
48181,-0.0265
48183,-0.0106
48185,-0.0132
48187,-0.0151
48189,-0.0123
48193,-0.0176
48195,0.0021
48199,0.0097
48201,-0.0156
48203,-0.0151
48209,-0.0106
48211,0.0207
48213,-0.0209
48215,-0.0193
48217,-0.0234
48219,0.0147
48221,-0.0220
48223,0.0214
48225,-0.0022
48227,-0.0258
48231,-0.0240
48233,-0.0052
48237,-0.0450
48239,0.0457
48241,-0.0179
48245,-0.0136
48247,-0.0546
48249,-0.0121
48251,-0.0344
48253,0.0344
48255,0.0180
48257,-0.0310
48259,0.0015
48265,-0.0037
48273,-0.0084
48277,0.0264
48279,0.0072
48281,-0.0212
48283,0.0140
48285,0.0194
48287,-0.0466
48289,-0.0391
48291,-0.0285
48293,0.0269
48295,-0.0477
48297,0.0357
48299,-0.0007
48303,-0.0126
48305,0.0050
48307,-0.0095
48309,-0.0165
48313,-0.0008
48315,-0.0050
48317,-0.0599
48321,0.0081
48323,-0.0336
48325,-0.0323
48329,-0.0376
48331,-0.0015
48333,-0.0246
48335,0.0159
48337,0.0053
48339,-0.0008
48341,-0.0289
48343,0.0007
48347,0.0027
48349,-0.0045
48351,-0.0119
48353,0.0098
48355,-0.0139
48357,-0.0227
48359,0.0226
48361,-0.0044
48363,-0.0073
48365,0.0162
48367,-0.0021
48369,-0.0158
48371,-0.0314
48373,0.0051
48375,-0.0231
48377,-0.0408
48379,0.0321
48381,0.0027
48383,-0.0328
48387,-0.0266
48389,-0.0458
48391,-0.0084
48395,-0.0185
48397,-0.0070
48399,-0.0128
48401,-0.0145
48403,0.0368
48405,-0.0393
48407,-0.0069
48409,-0.0013
48411,-0.0239
48415,-0.0450
48419,-0.0074
48423,-0.0145
48425,-0.0140
48427,-0.0557
48429,0.0151
48435,0.0101
48437,0.0275
48439,-0.0032
48441,0.0014
48445,-0.0380
48449,-0.0263
48451,-0.0394
48453,-0.0057
48455,-0.0080
48457,-0.0088
48459,-0.0078
48463,-0.0307
48465,-0.0435
48467,0.0207
48469,0.0036
48471,-0.0152
48473,-0.0101
48475,0.0137
48477,-0.0105
48479,-0.0082
48481,-0.0031
48483,0.0139
48485,-0.0087
48487,-0.0132
48489,0.0100
48491,0.0128
48493,-0.0085
48495,-0.0642
48497,-0.0418
48499,-0.0147
48501,-0.0169
48503,0.0135
48505,-0.0148
48507,0.0599
49001,-0.0228
49003,-0.0405
49005,-0.0462
49007,-0.0327
49011,-0.0216
49013,-0.0833
49015,-0.0069
49017,-0.0319
49019,-0.0737
49021,-0.0227
49023,-0.0116
49025,-0.0327
49027,-0.0743
49029,-0.0281
49035,-0.0367
49037,-0.0546
49039,-0.0430
49041,-0.0073
49043,-0.0169
49045,-0.0264
49047,-0.0207
49049,-0.0183
49051,-0.0398
49053,-0.0334
49057,-0.0194
50001,0.0031
50003,0.0089
50005,-0.0595
50007,-0.0251
50011,-0.0056
50013,-0.0373
50015,0.0171
50017,-0.0160
50019,-0.0260
50021,-0.0183
50023,-0.0446
50025,0.0042
50027,0.0095
51001,-0.0562
51005,0.0065
51007,-0.0595
51009,-0.0345
51011,-0.0038
51013,0.0013
51015,-0.0248
51019,-0.0349
51023,-0.0011
51025,-0.0263
51027,-0.0303
51029,-0.0106
51031,-0.0250
51033,-0.0349
51035,-0.0234
51037,-0.0791
51041,-0.0229
51043,-0.0000
51047,-0.0599
51049,-0.0940
51051,-0.0249
51053,-0.0411
51057,-0.0535
51059,-0.0245
51061,-0.0152
51063,-0.0426
51065,-0.0336
51067,-0.0255
51071,0.0036
51073,-0.0180
51075,-0.0574
51077,-0.0536
51079,-0.0097
51083,-0.0297
51085,-0.0286
51087,-0.0143
51089,-0.0705
51093,-0.0023
51095,-0.0193
51099,-0.0353
51101,-0.0045
51103,-0.0681
51105,-0.0383
51107,-0.0169
51109,-0.0377
51111,-0.0442
51113,0.0157
51115,-0.0208
51117,-0.0409
51119,-0.0312
51121,-0.0177
51125,-0.0384
51127,-0.0056
51131,0.0198
51133,-0.0232
51135,-0.0543
51137,0.0045
51139,-0.0014
51141,-0.0390
51143,-0.0242
51145,-0.0287
51147,-0.0483
51149,-0.0118
51153,-0.0279
51155,-0.0283
51159,-0.0570
51161,-0.0367
51163,0.0220
51167,-0.0052
51169,-0.0443
51171,-0.0122
51173,0.0121
51175,-0.0436
51177,-0.0394
51179,-0.0013
51183,-0.0689
51185,-0.0243
51187,-0.0275
51191,-0.0154
51193,-0.0323
51195,-0.0004
51197,-0.0284
51199,0.0000
51510,-0.0393
51520,-0.0698
51530,0.0138
51540,-0.0057
51550,-0.0318
51570,0.0037
51590,-0.0514
51595,-0.0471
51610,-0.0357
51620,-0.0368
51630,-0.0314
51640,-0.0545
51650,-0.0340
51660,-0.0076
51670,-0.0054
51680,-0.0431
51683,-0.0124
51685,-0.0356
51690,-0.0628
51700,-0.0269
51710,-0.0061
51730,-0.0116
51735,-0.0481
51740,-0.0290
51750,-0.0130
51760,-0.0318
51770,-0.0215
51775,-0.0169
51790,-0.0165
51800,-0.0224
51810,-0.0133
51820,-0.0018
51840,-0.0119
53001,-0.0123
53003,-0.0447
53005,-0.0181
53007,-0.0137
53009,-0.0020
53011,-0.0125
53015,-0.0101
53017,0.0115
53021,-0.0123
53025,-0.0175
53027,-0.0190
53029,-0.0265
53033,-0.0265
53035,-0.0099
53037,-0.0394
53039,-0.0364
53041,0.0208
53045,0.0044
53047,0.0073
53053,-0.0165
53057,-0.0069
53061,-0.0024
53063,0.0090
53065,-0.0359
53067,-0.0188
53071,-0.0156
53073,-0.0054
53075,-0.0273
53077,-0.0332
54001,0.0483
54003,-0.0093
54005,-0.0036
54007,0.0008
54009,0.0254
54011,-0.0141
54013,0.0099
54015,0.0213
54017,-0.0508
54019,0.0229
54021,-0.0040
54023,0.0319
54025,-0.0208
54027,-0.0003
54029,0.0007
54031,-0.0259
54033,0.0060
54035,0.0479
54037,0.0091
54039,0.0231
54041,0.0063
54043,0.0071
54045,-0.0123
54047,0.0201
54049,0.0143
54051,-0.0341
54053,-0.0472
54055,-0.0112
54057,-0.0309
54059,-0.0155
54061,0.0159
54063,0.0073
54065,0.0011
54067,-0.0353
54069,0.0199
54071,0.0270
54073,-0.0167
54075,-0.0052
54077,-0.0565
54079,0.0007
54081,-0.0350
54083,-0.0105
54085,-0.0121
54087,0.0038
54089,-0.0385
54091,-0.0350
54093,-0.0171
54095,-0.0431
54097,0.0128
54099,-0.0235
54101,0.0259
54103,-0.0085
54105,-0.0075
54107,-0.0096
54109,-0.0547
55001,-0.0411
55003,0.0093
55005,-0.0516
55007,-0.0274
55009,-0.0459
55011,-0.0559
55013,0.0311
55015,-0.0398
55017,-0.0479
55019,-0.0543
55021,-0.0483
55023,-0.0977
55025,-0.0439
55027,-0.0435
55029,-0.0851
55031,-0.0177
55033,-0.0015
55035,-0.0383
55039,-0.0473
55041,0.0085
55043,0.0097
55045,-0.0393
55047,-0.0254
55049,-0.0285
55051,-0.0260
55053,-0.0731
55055,-0.0310
55057,-0.0207
55059,-0.0352
55061,-0.0362
55063,-0.0033
55065,0.0114
55067,-0.0049
55069,-0.0433
55071,-0.0578
55073,-0.0337
55075,-0.0619
55077,-0.0229
55079,-0.0399
55081,-0.0328
55083,-0.0507
55085,-0.0195
55087,-0.0555
55089,-0.0399
55091,0.0583
55093,-0.0471
55095,-0.0513
55097,-0.0385
55099,-0.0511
55101,-0.0419
55103,-0.0355
55105,-0.0690
55107,-0.0281
55109,-0.0323
55111,-0.0042
55113,-0.0136
55115,-0.0009
55117,-0.0247
55119,-0.0092
55121,-0.0452
55123,-0.0439
55125,-0.0171
55127,-0.0262
55129,0.0173
55131,-0.0324
55133,-0.0625
55135,-0.0344
55137,0.0405
55139,-0.0351
55141,-0.0403
56001,-0.0297
56003,-0.0069
56005,-0.0024
56007,-0.0113
56009,-0.0399
56011,0.0218
56013,-0.0377
56015,-0.0509
56019,-0.0204
56021,-0.0270
56023,-0.0252
56025,-0.0034
56029,0.0120
56031,-0.0222
56033,0.0038
56035,0.0152
56037,0.0180
56039,0.0166
56041,0.0040
56043,0.0323
56045,0.0337
