id,np_avg
29153,1.0910
29155,0.5723
29157,0.4516
29159,0.9640
29161,1.3661
29163,0.7362
29165,1.5986
29167,0.8103
29169,0.6235
29171,0.5829
29173,0.6630
29175,0.6515
29177,0.7085
29179,0.7560
29181,0.5219
29183,1.2679
29185,0.7187
29186,1.3263
29187,1.2958
29189,1.6124
29195,0.2412
29197,0.3477
29199,1.1259
29201,0.5687
29203,0.9611
29205,0.8723
29207,0.7604
29209,0.8539
29211,0.2596
29213,1.5389
29215,0.6849
29217,0.9707
29219,0.5902
29221,0.9902
29223,0.5674
29225,0.8935
29229,1.1180
29510,-0.0286
30001,1.4326
30003,-0.3876
30005,0.8768
30007,1.2130
30009,0.9084
30013,1.6313
30015,1.3555
30017,0.5169
30021,0.2507
30023,0.2597
30025,0.6325
30027,1.4316
30029,1.4048
30031,1.6938
30035,0.9961
30039,1.0376
30041,0.6668
30043,1.3452
30047,0.9896
30049,1.1601
30053,0.7688
30057,1.2751
30061,0.7209
30063,1.6828
30065,0.6760
30067,1.4717
30071,1.0243
30073,0.3207
30077,0.9615
30081,1.2926
30083,0.7776
30085,0.1431
30087,0.4573
30089,1.0268
30091,0.3211
30093,1.4467
30095,0.9967
30097,1.1596
30099,0.7690
30101,0.8739
30105,0.5922
30111,0.9924
31001,1.1429
31003,0.9503
31011,0.5750
31013,0.2953
31017,1.2210
31019,0.9898
31021,0.7594
31023,0.6025
31025,0.6691
31027,1.0506
31029,0.5186
31031,1.6272
31033,1.4014
31035,0.9698
31037,0.7609
31039,0.7739
31041,1.4199
31043,-0.1562
31045,1.3568
31047,0.6535
31049,0.8601
31051,0.1825
31053,0.9453
31055,1.4652
31059,0.9305
31063,0.8230
31065,1.0841
31067,1.1104
31071,1.0912
31079,1.1779
31081,1.2319
31089,0.8021
31093,0.8057
31095,0.7824
31097,1.1243
31099,0.7225
31101,0.6082
31105,0.4695
31107,1.1571
31109,1.8254
31111,0.4165
31119,0.9506
31121,0.2410
31123,0.7398
31125,0.2897
31127,1.5727
31129,0.8171
31131,0.9214
31135,0.8112
31137,1.4077
31139,1.2676
31141,1.2325
31143,0.7414
31145,1.4155
31147,1.0389
31151,0.5338
31153,1.0196
31155,1.2366
31157,0.9555
31159,1.1566
31161,0.8223
31167,0.5676
31169,1.1297
31173,-0.4539
31175,1.7054
31177,1.2672
31179,0.8462
31181,-0.0465
31185,1.3598
32001,0.3288
32003,0.5848
32005,0.9050
32007,-0.0871
32013,-0.1491
32015,0.2521
32017,-0.2713
32019,0.4383
32023,-0.3871
32027,-0.7473
32029,0.2589
32031,0.9762
32033,-0.6107
32510,0.5246
33001,1.2242
33003,1.5090
33005,1.1732
33007,0.8540
33009,1.6252
33011,1.3673
33013,1.3948
33015,1.5278
33017,1.2522
33019,1.0678
34001,1.1028
34003,2.0595
34005,1.3259
34007,1.2577
34009,1.2856
34011,0.3408
34013,1.5691
34015,1.2313
34017,0.7366
34019,2.0951
34021,1.9328
34023,2.0207
34025,1.8511
34027,2.1695
34029,1.2919
34031,0.9311
34033,0.9229
34035,2.3059
34037,1.2553
34039,1.6912
34041,1.2079
35001,0.9620
35005,0.8350
35006,0.1454
35007,0.6113
35009,1.2674
35013,0.4009
35015,0.3526
35017,0.6464
35023,-0.1854
35025,-0.4412
35027,-0.0198
35028,1.8283
35031,-0.2005
35035,0.8210
35039,-1.0885
35041,0.6224
35043,0.8647
35045,0.0791
35047,-0.3545
35049,0.4477
35051,0.1768
35053,-0.1918
35055,0.9555
35057,0.6870
35059,0.7389
35061,0.6045
36001,1.2579
36003,0.6334
36007,1.0723
36009,0.4974
36011,0.7322
36013,0.6938
36015,0.6783
36017,0.2825
36019,0.6237
36021,0.2210
36023,0.6043
36025,0.3493
36027,0.7580
36029,1.2913
36031,0.6398
36033,0.1737
36035,0.4865
36037,1.0461
36039,0.3297
36041,0.5034
36043,0.4853
36045,0.4961
36049,0.6542
36051,0.8071
36053,1.0301
36055,1.4335
36057,0.4035
36059,1.6185
36061,1.6171
36063,0.7888
36065,0.7989
36067,1.1438
36069,1.1166
36071,0.8552
36073,0.3699
36075,0.6745
36077,0.6277
36079,1.1257
36083,0.8584
36087,1.3841
36089,0.5506
36091,1.3005
36093,0.9525
36095,0.5661
36097,0.2157
36099,0.4540
36101,0.8219
36103,1.1755
36105,0.1418
36107,0.5527
36109,1.4287
36111,0.4436
36113,1.1296
36115,0.5147
36117,0.8395
36119,1.8619
36121,0.6710
36123,0.4128
37001,1.0471
37003,1.0252
37005,1.4088
37007,0.0251
37009,1.6137
37011,1.3060
37013,1.1485
37015,-0.2336
37017,0.0982
37019,1.0513
37021,1.8845
37023,1.5410
37025,1.2979
37027,1.2805
37029,1.2532
37031,1.6760
37033,0.5250
37035,1.3805
37037,1.6135
37039,0.9497
37041,1.2164
37043,0.9820
37045,1.5717
37047,0.7612
37049,1.3337
37051,0.8317
37053,1.0696
37055,1.4388
37057,1.1206
37059,1.7056
37061,0.6278
37063,0.8344
37065,-0.3505
37067,1.5815
37069,0.6937
37071,0.9033
37073,0.7358
37075,0.7037
37077,0.5211
37079,0.0753
37081,1.5104
37083,0.2156
37085,0.5522
37087,1.5780
37089,1.8413
37091,-0.3957
37093,0.4427
37095,0.7971
37097,1.5963
37099,1.0294
37101,1.2776
37103,0.5668
37105,1.4073
37107,0.7065
37109,1.7758
37111,0.9915
37113,1.0760
37115,1.0009
37117,0.6905
37119,1.8174
37121,1.2561
37123,0.7065
37125,1.5413
37127,0.7571
37129,1.8465
37131,0.0291
37133,0.5683
37135,2.9112
37137,0.7921
37139,0.6036
37141,1.3272
37143,0.9115
37145,1.1203
37147,1.2881
37149,2.0893
37151,0.8812
37153,0.6066
37155,-0.0106
37157,0.6875
37159,0.6043
37161,1.1108
37163,1.2889
37165,1.1849
37167,1.0402
37169,0.9927
37171,1.6647
37173,0.6786
37175,1.8146
37179,2.0786
37181,0.6155
37183,2.0694
37185,-0.3081
37187,-0.3052
37189,2.0408
37191,0.5996
37193,1.1061
37195,1.1473
37197,1.0617
37199,1.7264
38003,1.2870
38009,1.0874
38011,0.8997
38013,0.0091
38015,0.9218
38017,1.2958
38019,0.5853
38021,1.3863
38023,0.2813
38025,0.3440
38027,1.4670
38029,0.7494
38031,1.4742
38035,1.1496
38039,1.0619
38041,0.6915
38043,0.5871
38045,1.2514
38047,1.0511
38049,0.5199
38051,1.2461
38053,0.5069
38055,0.7494
38057,0.8422
38059,0.6403
38061,-0.1455
38063,0.4251
38067,1.0175
38069,0.9853
38071,1.3853
38073,0.7237
38075,1.2532
38077,0.8063
38079,0.9250
38081,0.8992
38089,0.5753
38093,1.2253
38097,0.8175
38099,1.0397
38101,0.6764
38103,1.2055
38105,0.0216
39001,1.1248
39003,1.4045
39005,1.1376
39007,0.9209
39009,1.1889
39011,1.6164
39013,0.6846
39015,0.7951
39017,1.5709
39019,0.7494
39021,0.9197
39023,0.9390
39025,1.4826
39027,1.2357
39029,0.9866
39031,1.2546
39033,0.6061
39035,1.6214
39037,1.2373
39039,1.3224
39041,1.9516
39043,1.0080
39045,1.3491
39047,1.1809
39049,1.5267
39051,1.5042
39053,1.0873
39055,1.7421
39057,1.4840
39059,0.9324
39061,1.6955
39063,1.3420
39065,0.8271
39067,0.1580
39069,1.3143
39071,0.7875
39073,1.0896
39075,1.4067
39077,0.8607
39079,1.2710
39081,0.9570
39083,1.2074
39085,1.2680
39087,1.2528
39089,1.1522
39091,0.9554
39093,1.3777
39095,1.0565
39097,0.9724
39099,1.4529
39101,0.7052
39103,1.5859
39105,0.5651
39107,1.8840
39109,1.4883
39111,0.1408
39113,1.3541
39115,1.0073
39117,0.7253
39119,1.3300
39121,0.3447
39123,1.1195
39125,1.2191
39127,1.0431
39129,1.2679
39131,0.3815
39133,1.2915
39135,0.8673
39137,1.6728
39139,1.0604
39141,0.8849
39143,0.7717
39145,1.0540
39147,1.1090
39149,1.4580
39151,1.6450
39153,1.6654
39155,1.2649
39157,1.2206
39159,1.4106
39161,1.2500
39163,0.5052
39165,2.1035
39167,0.7830
39169,1.6412
39171,1.0045
39173,1.4435
39175,0.6868
40001,-0.1208
40003,0.0454
40005,0.6535
40007,0.3592
40009,0.1725
40011,0.3875
40013,0.7081
40015,0.2513
40017,0.6088
40019,0.6079
40021,0.4703
40023,-0.1810
40027,1.1310
40029,0.4702
40031,0.5257
40033,0.5168
40035,-0.0479
40037,0.2527
40039,1.1538
40041,0.5398
40043,0.2848
40045,0.2423
40047,0.6389
40049,0.1285
40051,0.5498
40053,0.3058
40055,0.3814
40059,0.2057
40061,-0.1486
40063,-0.1341
40065,1.0185
40067,0.0658
40069,-0.1846
40071,0.8594
40073,0.7690
40075,0.7852
40077,0.2018
40079,-0.0569
40081,0.4031
40083,0.3674
40085,-0.0835
40087,0.6011
40089,0.7131
40091,0.3898
40093,0.8764
40095,0.4510
40097,0.6352
40099,0.0070
40101,0.6093
40103,0.4707
40105,0.1952
40107,-0.5922
40109,0.9840
40111,0.1661
40113,-0.0391
40115,0.2858
40117,-0.0561
40119,1.0549
40121,0.2451
40123,0.5464
40125,0.2941
40127,0.2646
40129,0.9769
40131,0.4558
40133,-0.0645
40135,0.8149
40137,0.4658
40139,0.2128
40141,0.1932
40143,0.8185
40145,0.1805
40147,1.4811
40149,0.4668
40151,0.3441
40153,0.1612
41001,0.9256
41003,1.7064
41005,1.2665
41007,0.3654
41009,0.3214
41011,0.2952
41013,0.3292
41015,0.0589
41017,1.5092
41019,0.2754
41023,0.5610
41025,0.4346
41027,1.8408
41029,0.6881
41031,0.3222
41033,0.9813
41035,0.4329
41037,0.4941
41039,0.8958
41041,0.4735
41043,0.4816
41045,0.7267
41047,1.0007
41049,0.2306
41051,1.5765
41053,0.2877
41057,0.5715
41059,0.4704
41061,0.3151
41063,0.6827
41065,0.8042
41067,1.8105
41069,0.2839
41071,1.0055
42001,1.3024
42003,1.7332
42005,0.9448
42007,1.3064
42009,1.0795
42011,1.3565
42013,1.3269
42015,0.8748
42017,1.7450
42019,1.5900
42021,1.2302
42023,0.5889
42025,0.6844
42027,1.9255
42029,2.1770
42031,1.2652
42033,1.1248
42035,0.6369
42037,1.5201
42039,0.8945
42041,1.7535
42043,1.1722
42045,1.5796
42047,1.3915
42049,1.3094
42051,0.6756
42053,0.8627
42055,1.0346
42057,1.6083
42059,0.6377
42061,0.6391
42063,1.2706
42065,1.1180
42067,0.7221
42069,1.1810
42071,1.5336
42073,1.2712
42075,0.9637
42077,1.3703
42079,1.0768
42081,1.6152
42083,0.9921
42085,1.4760
42087,0.6871
42089,0.9566
42091,2.1197
42093,1.6329
42095,1.2795
42097,1.1754
42099,0.7072
42101,0.1060
42103,1.6576
42105,0.7178
42107,0.7744
42109,1.2856
42111,1.3769
42113,0.9731
42115,0.9366
42117,0.8409
42119,2.2398
42121,0.8350
42123,0.9500
42125,1.4570
42127,1.7816
42129,1.7163
42131,1.0566
42133,1.4019
44001,2.1758
44003,1.1711
44005,1.5313
44007,0.7817
44009,1.8736
45001,1.6928
45003,0.6582
45007,1.3151
45009,0.8690
45011,0.0582
45013,1.0438
45015,0.8365
45017,0.1624
45019,1.8143
45021,0.7121
45023,-0.2265
45025,0.7406
45027,0.8017
45029,0.1188
45031,0.8210
45033,0.7788
45035,1.3330
45037,0.6761
45039,-0.6994
45041,0.7560
45043,1.0026
45045,1.2388
45047,1.1104
45049,0.0164
45051,1.5286
45053,-2.1968
45055,0.8175
45057,0.6759
45059,0.5451
45061,-1.4283
45063,1.1027
45065,-1.6446
45067,-0.3187
45069,-0.7187
45071,0.8688
45073,0.9942
45075,-0.4525
45077,1.0333
45079,1.1739
45081,0.6841
45083,1.1643
45085,0.3459
45087,0.3107
45089,-0.7383
45091,1.4423
46003,1.0068
46005,0.6893
46009,0.7682
46011,1.2293
46013,1.0854
46015,0.9683
46019,0.5226
46023,0.9756
46025,0.2108
46027,1.2601
46029,1.1927
46033,0.5065
46035,1.4702
46037,1.1847
46039,0.5196
46043,1.3250
46045,0.6364
46047,0.9079
46049,1.2319
46051,0.9946
46053,0.7808
46057,1.0471
46059,0.8776
46061,0.1561
46065,1.0318
46067,0.7465
46069,0.4745
46077,0.7603
46079,1.0163
46081,0.7571
46083,0.7213
46087,0.9368
46091,1.0334
46093,0.8431
46097,1.2737
46099,1.3550
46101,0.3969
46103,0.6139
46105,0.7566
46107,0.7615
46109,0.0661
46111,0.3487
46115,0.5935
46117,0.3764
46123,0.7976
46125,0.8023
46127,1.0570
46129,0.7728
46135,0.9790
47001,1.0543
47003,0.4874
47005,0.6036
47007,0.2903
47009,1.0365
47011,0.8518
47013,0.0533
47015,-0.0249
47017,1.0147
47019,0.4093
47021,0.4343
47023,0.7842
47025,0.5491
47027,-0.1481
47029,1.0191
47031,0.6504
47033,0.7917
47035,0.9984
47037,0.7003
47039,0.2256
47041,0.5170
47043,1.0788
47045,1.1699
47047,-0.1183
47049,0.1277
47051,0.3960
47053,1.0599
47055,0.0322
47057,0.1218
47059,0.6686
47061,-0.2733
47063,0.9650
47065,1.0697
47067,-0.5256
47069,0.4077
47071,0.4075
47073,0.5674
47075,0.1993
47077,1.1251
47079,1.1759
47081,0.4145
47083,0.1631
47085,0.2621
47087,0.0849
47089,0.2130
47091,0.7894
47093,1.2220
47095,-0.8686
47097,0.5119
47099,1.1556
47101,0.3551
47103,0.9907
47105,0.7542
47107,0.8910
47109,0.4995
47111,0.2093
47113,0.2407
47115,0.4838
47117,0.4315
47119,0.2170
47121,0.8167
47123,0.3613
47125,0.7110
47127,0.5001
47129,-0.5466
47131,0.8720
47133,0.6379
47135,-0.0547
47137,0.1696
47139,0.1846
47141,0.8477
47143,0.7128
47145,0.6138
47147,0.5217
47149,1.1748
47151,0.4724
47153,0.3169
47155,0.3874
47157,0.7946
47159,0.7967
47161,1.0920
47163,1.1284
47165,0.9164
47167,0.9315
47169,0.9792
47171,0.6031
47173,-0.4970
47175,-0.5159
47177,0.4100
47179,1.6796
47181,0.1962
47183,1.1578
47185,0.7029
47187,2.1055
47189,0.8394
48001,0.5349
48003,-0.0638
48005,1.1840
48007,0.6918
48009,1.0421
48011,0.0448
48013,0.5417
48015,1.0213
48017,0.5795
48019,0.7361
48021,0.5049
48023,1.3934
48025,0.3625
48027,0.5844
48029,0.9116
48031,0.9718
48035,0.8183
48037,1.1044
48039,1.2446
48041,1.5699
48043,0.3128
48047,-0.0219
48049,0.8275
48051,0.9921
48053,0.8475
48055,0.5599
48057,0.9560
48059,0.4241
48061,0.8176
48063,1.2111
48065,1.0394
48067,0.7249
48069,0.9536
48071,1.2959
48073,0.9370
48075,0.9526
48077,0.7465
48081,0.7642
48083,0.4296
48085,1.9715
48089,0.2790
48091,1.2967
48093,1.0242
48097,0.7941
48099,0.4630
48103,-0.5870
48105,-0.4635
48107,-0.0789
48111,-0.0054
48113,0.9679
48115,0.3493
48117,0.3449
48119,0.5709
48121,1.3191
48123,0.4285
48127,-0.3728
48129,0.7397
48131,-0.4654
48133,0.6910
48135,-0.3856
48139,0.8801
48141,0.7995
48143,1.0678
48145,0.1425
48147,0.6037
48149,1.0133
48151,0.5047
48153,0.5818
48157,1.6133
48159,1.1680
48161,0.5795
48163,-0.9677
48165,0.2568
48167,1.2444
48169,0.1807
48171,1.3578
48175,0.8770
48177,0.7562
48179,0.2080
48181,0.9891
48183,0.8503
48185,0.1243
48187,0.9080
48189,0.6883
48193,1.0526
48195,0.9549
48199,0.7215
48201,1.0254
48203,0.8239
48207,0.7944
48209,1.0405
48211,1.1469
48213,0.7737
48215,0.8823
48217,0.3867
48219,0.6832
48221,0.9499
48223,0.5301
48225,0.2965
48227,-0.3220
48231,0.6927
48233,0.0295
48235,0.4562
48237,0.1947
48239,0.8993
48241,0.3041
48245,0.5589
48249,0.0602
48251,0.6570
48253,0.5670
48255,1.2587
48257,0.8193
48259,1.7382
48265,1.4569
48267,0.6809
48271,1.0613
48273,0.5425
48275,0.6195
48277,0.9822
48279,0.7095
48281,0.7315
48283,0.4010
48285,1.0274
48287,0.4712
48289,0.3879
48291,-0.0549
48293,0.0870
48295,0.1532
48297,1.0970
48299,1.1481
48303,1.2187
48305,0.8494
48307,0.6670
48309,0.9516
48313,0.8199
48315,-0.0476
48317,0.1031
48319,1.6336
48321,0.5579
48323,0.8173
48325,1.0003
48329,0.1706
48331,0.5844
48333,1.5309
48335,0.2080
48337,0.3206
48339,1.4826
48341,0.3225
48343,0.4494
48347,0.9317
48349,0.5786
48351,-0.1290
48353,0.8413
48355,0.7718
48357,0.0023
48359,1.4775
48361,0.4525
48363,0.1902
48365,0.6589
48367,1.0675
48369,0.3685
48371,0.1916
48373,0.2999
48375,1.1930
48377,-0.2104
48379,0.7898
48381,1.2066
48383,-1.0433
48387,0.2932
48389,-0.2274
48391,0.3542
48395,1.0046
48397,1.3279
48399,0.6690
48401,0.5630
48403,0.0550
48405,-0.4215
48407,-0.5827
48409,0.5059
48411,0.6780
48413,0.8137
48415,-0.3983
48417,1.1976
48419,0.6040
48421,0.5145
48423,1.0782
48425,1.0144
48427,0.6672
48429,0.6506
48435,0.5493
48437,1.0462
48439,1.0324
48441,1.1871
48445,-0.3190
48449,0.9965
48451,0.8641
48453,1.6975
48455,-0.1568
48457,0.2193
48459,0.6448
48461,-0.3818
48463,0.3899
48465,0.2795
48467,0.7328
48469,0.4577
48471,0.2958
48473,0.6296
48475,-0.2687
48477,1.1141
48479,0.3977
48481,0.8148
48483,-0.1617
48485,0.7845
48487,0.6575
48489,0.4253
48491,1.6207
48493,0.8152
48495,-0.8890
48497,0.5827
48499,0.6213
48501,0.2002
48503,0.6514
48505,-0.2813
48507,-0.9615
49001,1.1181
49003,0.9087
49005,1.6678
49007,0.4348
49011,0.9213
49013,-0.0123
49015,0.6291
49017,1.3086
49019,0.5412
49021,1.0230
49023,0.6830
49025,1.1584
49027,0.7459
49029,1.1766
49035,0.8373
49037,0.6895
49039,1.1148
49041,0.9974
49043,1.5579
49045,0.4505
49047,0.3836
49049,1.1367
49051,1.1508
49053,1.1923
49055,0.9079
49057,0.3997
50001,1.7148
50003,1.1632
50005,1.0113
50007,2.0078
50009,0.9923
50011,1.0551
50013,1.2211
50015,1.3088
50017,0.9506
50019,1.2352
50021,1.2301
50023,1.5309
50025,1.3662
50027,1.5156
51001,0.8728
51005,0.6400
51007,0.5607
51009,0.5826
51011,0.6595
51013,1.9073
51015,0.7252
51017,0.4748
51019,0.6398
51021,0.3391
51023,1.2167
51025,-0.2959
51027,0.3087
51029,0.4115
51031,0.7359
51033,0.2675
51035,0.9438
51036,-0.3059
51037,0.8172
51041,1.1901
51043,0.6118
51045,0.5484
51047,1.0508
51049,0.2530
51051,0.6235
51053,0.5371
51057,0.6570
51059,1.7447
51061,0.7727
51063,1.2339
51065,0.6808
51067,1.3521
51071,0.9731
51073,1.0038
51075,1.3947
51077,0.4778
51079,0.4934
51083,0.5801
51085,1.4551
51087,1.4141
51089,0.9307
51093,1.2366
51095,1.6016
51097,0.1890
51099,0.9552
51101,0.8761
51103,0.7742
51105,0.7203
51107,1.4728
51109,0.5949
51111,0.7725
51113,0.5119
51115,0.6878
51117,0.8253
51119,1.4606
51121,1.4674
51125,1.0517
51127,0.6058
51131,0.7707
51133,1.1845
51135,0.3313
51137,0.6864
51139,0.7158
51141,0.8689
51143,0.9156
51145,0.8330
51147,0.6390
51149,0.9072
51153,1.1815
51155,0.6557
51157,0.1905
51159,1.0269
51161,1.2834
51163,0.6883
51167,0.8800
51169,1.1727
51171,0.5525
51173,0.9460
51175,0.6110
51177,0.9728
51179,0.9997
51181,0.2837
51185,1.0779
51187,0.5729
51191,1.2775
51193,0.5379
51195,1.2661
51197,0.8446
51199,1.2256
51510,1.2140
51520,1.0488
51530,-0.0119
51540,1.6756
51550,1.0169
51570,0.8636
51580,0.2658
51590,0.7610
51595,0.3160
51610,1.7942
51620,-0.0755
51630,1.0799
51640,1.2105
51650,0.3524
51660,1.0553
51670,-0.1696
51678,2.2430
51680,1.0874
51683,0.4414
51685,0.9316
51690,0.9930
51700,0.4960
51710,0.3874
51720,0.9002
51730,-0.9472
51735,1.0211
51740,0.3514
51750,1.3497
51760,-0.1193
51770,1.4742
51775,1.4560
51790,1.1083
51800,0.5450
51810,1.1304
51820,1.1372
51840,0.7001
53001,0.9131
53003,1.0730
53005,1.2534
53007,1.4567
53009,1.3231
53011,1.3371
53013,1.0129
53015,0.7561
53017,0.8574
53019,0.3098
53021,1.1220
53025,1.1878
53027,0.4631
53029,0.9983
53031,0.8006
53033,2.1015
53035,1.3562
53037,0.8220
53039,0.4230
53041,0.7873
53043,0.7440
53045,0.4691
53047,0.6088
53049,0.6243
53051,1.3094
53053,1.1853
53055,1.4463
53057,1.2408
53059,0.6416
53061,1.5501
53063,1.4459
53065,0.7780
53067,1.4631
53071,0.7794
53073,1.5524
53075,1.6716
53077,0.5964
54001,-0.2668
54003,0.3330
54005,0.3158
54007,0.1417
54009,0.2338
54011,0.5218
54013,-0.6767
54015,0.6926
54017,0.3321
54019,-0.4844
54021,0.4455
54023,0.0191
54025,0.4211
54027,-0.0062
54029,0.5910
54031,-0.1124
54033,0.7835
54035,0.4291
54037,0.6163
54039,0.7633
54041,-0.0145
54043,-0.2038
54045,-0.0897
54047,-0.7588
54049,0.8318
54051,0.1092
54053,0.1144
54055,0.1637
54057,0.3097
54059,-0.2086
54061,1.1950
54063,0.0816
54065,-0.1959
54067,0.5708
54069,1.4258
54071,0.8327
54073,-0.1305
54075,0.3785
54077,0.0431
54079,1.2109
54081,0.6688
54083,0.1812
54085,-0.0713
54087,0.1483
54089,-0.0937
54091,0.4131
54093,-0.0458
54095,0.5526
54097,0.1550
54099,0.2981
54101,0.2880
54103,-0.0090
54105,-0.0263
54107,0.6248
54109,0.2462
55001,0.4493
55003,0.9034
55005,0.9818
55007,1.0022
55009,1.4351
55011,1.0267
55013,1.1353
55015,1.0150
55017,0.8924
55019,0.8807
55021,0.9514
55023,0.8835
55025,1.8834
55027,0.8877
55029,1.6288
55031,0.9971
55033,0.8998
55035,1.3118
55039,1.0615
55041,-0.2075
55043,1.0044
55045,1.0870
55047,0.7008
55049,1.1746
55051,0.6120
55053,0.5522
55055,1.0514
55057,0.6234
55059,1.1381
55061,1.0223
55063,1.2300
55065,0.9020
55067,0.3878
55069,0.9826
55071,0.9495
55073,1.0908
55075,0.7089
55077,0.4398
55079,0.9785
55081,0.5617
55083,1.0333
55085,0.6579
55087,1.2477
55089,2.0545
55091,0.8949
55093,1.2381
55095,1.0785
55097,1.2495
55099,0.9986
55101,0.5659
55103,0.6853
55105,0.9420
55107,0.7736
55109,1.2490
55111,1.3088
55113,1.0741
55115,0.7716
55117,1.1681
55119,1.0584
55121,0.6162
55123,1.0311
55125,0.9742
55127,1.0248
55129,0.9347
55131,1.5560
55133,1.8819
55135,0.9569
55137,0.9777
55139,1.2721
55141,1.2613
56001,1.4967
56003,1.1152
56005,0.7140
56007,0.1009
56009,0.7481
56011,1.1143
56013,0.5171
56015,0.9791
56017,0.8514
56019,0.8467
56021,0.7812
56023,1.4508
56025,0.8430
56027,-0.0021
56029,1.7602
56031,0.8247
56033,2.0091
56035,1.2022
56037,0.4863
56039,1.7122
56041,1.0351
56043,1.6030
56045,0.7309
