id,np_coh
29175,-0.0078
29177,0.0807
29179,0.0495
29181,0.0104
29183,0.0895
29185,0.0059
29186,-0.0417
29187,-0.0498
29189,0.0542
29195,0.0520
29197,-0.0224
29199,0.0247
29201,-0.0234
29203,0.0113
29205,-0.0623
29207,-0.0167
29209,-0.0428
29211,0.0152
29213,0.0178
29215,-0.0683
29217,-0.0522
29219,0.1217
29221,0.0347
29223,-0.0786
29225,-0.0472
29229,0.0037
29510,0.2674
30001,0.0673
30007,0.0011
30009,-0.0620
30013,0.0238
30015,0.0634
30017,-0.0810
30021,-0.0493
30023,-0.0880
30025,0.0247
30027,0.0404
30029,0.0390
30031,0.0038
30035,-0.0500
30041,0.0338
30043,0.0205
30047,0.0199
30049,0.0930
30053,0.0366
30057,0.0082
30063,-0.0154
30065,-0.0192
30067,-0.0311
30073,-0.1261
30077,0.0431
30081,0.0256
30083,-0.1181
30085,-0.1743
30087,-0.0731
30089,0.0232
30091,-0.3947
30093,0.0590
30095,-0.0360
30097,-0.0727
30099,-0.0699
30101,0.0036
30105,-0.0829
30111,-0.0457
31001,0.0547
31003,0.0776
31011,0.0243
31013,0.0511
31019,0.0845
31021,0.1567
31023,0.0532
31025,0.1027
31027,0.0606
31029,0.2053
31031,0.0795
31033,0.0101
31035,0.1200
31037,0.0761
31039,0.0860
31041,0.0113
31043,0.1243
31045,0.0094
31047,0.0013
31051,0.2091
31053,0.0539
31055,0.0808
31059,-0.0523
31065,0.0415
31067,0.0758
31079,0.0106
31081,0.0868
31089,0.0715
31093,0.1170
31095,0.0843
31097,0.1616
31099,-0.0080
31101,0.0198
31107,0.0202
31109,0.0677
31111,0.0818
31119,0.1011
31121,-0.0333
31123,0.0021
31125,0.0449
31127,0.1638
31131,-0.0048
31137,-0.0537
31139,0.2402
31141,0.0797
31143,0.0904
31145,0.0577
31147,-0.0139
31151,0.0709
31153,0.1164
31155,0.1427
31157,0.1124
31159,0.1719
31161,0.0971
31169,0.0846
31175,-0.0871
31177,0.0667
31179,0.1791
31185,0.1534
32001,0.0249
32003,0.0990
32005,0.0170
32007,-0.0104
32013,-0.0112
32015,-0.0321
32017,-0.0438
32019,0.0713
32023,-0.0450
32029,0.0547
32031,0.0783
32033,-0.0096
32510,-0.0311
33001,0.0643
33003,-0.0067
33005,0.0819
33007,0.1329
33009,0.1051
33011,0.0738
33013,0.0516
33015,0.0622
33017,0.0943
33019,0.1563
34001,0.0717
34003,0.0869
34005,0.0658
34007,0.0432
34009,0.0411
34011,0.0037
34013,0.1093
34015,0.0543
34017,0.0431
34019,0.0321
34021,0.1196
34023,0.0746
34025,0.0857
34027,0.0564
34029,0.0219
34031,0.1042
34033,0.0920
34035,0.0774
34037,0.0459
34039,0.0827
34041,0.0346
35001,0.0743
35005,0.0496
35006,0.1591
35007,0.1253
35009,0.0311
35013,0.0751
35015,-0.0047
35017,0.0644
35025,0.0044
35027,-0.0718
35028,0.0943
35031,0.0530
35035,-0.0012
35039,0.1146
35041,0.0628
35043,-0.0099
35045,0.0499
35047,0.0033
35049,0.1382
35053,0.0785
35055,0.0081
35057,0.0264
35061,0.1014
36001,0.0754
36003,0.0113
36007,0.1026
36009,0.0259
36011,-0.0188
36013,-0.0234
36015,0.0251
36017,0.0049
36019,-0.0043
36021,-0.0186
36023,0.0046
36025,0.0240
36027,0.0537
36029,0.0422
36031,-0.0060
36033,-0.0412
36035,0.0218
36037,0.0920
36039,-0.0318
36043,-0.0130
36045,-0.0167
36049,0.0211
36051,0.0787
36053,0.0463
36055,0.0604
36057,-0.0168
36059,0.0180
36061,0.2047
36063,0.0082
36065,0.0013
36067,0.0603
36069,-0.0040
36071,0.0325
36073,-0.0302
36075,0.0228
36077,0.0088
36079,-0.0036
36083,0.0174
36087,0.0691
36089,-0.0487
36091,0.0224
36093,0.0622
36095,0.0751
36097,-0.0259
36099,-0.0310
36101,0.0554
36103,0.0151
36105,-0.0099
36107,-0.0689
36109,0.0762
36111,0.0323
36113,0.0324
36115,-0.0055
36117,0.0137
36119,0.0889
36121,0.0276
36123,-0.0104
37001,0.0195
37003,0.0112
37005,-0.0051
37007,0.1203
37009,0.0431
37011,0.1057
37013,0.0197
37015,-0.0821
37017,-0.0695
37019,-0.0063
37021,0.0184
37023,-0.0263
37025,0.0429
37027,0.0101
37029,-0.0147
37031,0.0396
37033,-0.0828
37035,0.0028
37037,0.0946
37039,-0.0751
37041,0.0139
37043,-0.0197
37045,0.0018
37047,-0.0556
37049,0.0116
37051,0.0740
37053,-0.0240
37055,0.0235
37057,0.0117
37059,0.0148
37061,-0.0321
37063,0.1128
37065,-0.1261
37067,-0.0098
37069,-0.0696
37071,-0.0514
37073,0.0936
37075,0.0534
37077,0.0443
37079,0.0533
37081,-0.0639
37083,-0.0289
37085,0.0412
37087,0.0542
37089,0.0646
37091,0.0166
37093,0.0217
37097,0.0312
37099,-0.0406
37101,-0.0048
37103,-0.0145
37105,0.0074
37107,-0.1484
37109,0.0657
37111,-0.1215
37113,0.0489
37115,0.0165
37117,-0.1632
37119,0.0136
37121,0.0171
37123,0.0458
37125,0.0496
37127,-0.1079
37129,0.0439
37131,-0.0919
37133,-0.0107
37135,0.0119
37137,-0.0652
37139,0.0571
37141,0.0219
37143,0.0486
37145,0.0700
37147,0.0484
37149,-0.0510
37151,0.0324
37153,0.0504
37155,-0.1272
37157,0.0102
37159,-0.0692
37161,0.0093
37163,0.0677
37165,-0.0547
37167,0.0077
37169,0.0049
37171,0.0373
37173,0.1958
37175,-0.0200
37179,0.0637
37181,-0.0781
37183,0.0589
37185,-0.1049
37187,-0.0841
37189,0.0155
37191,-0.0647
37193,-0.0937
37195,-0.1031
37197,0.1025
37199,0.0342
38003,0.0519
38009,-0.1083
38015,-0.0044
38017,0.1156
38021,-0.0249
38025,-0.0498
38029,0.0333
38031,0.0734
38035,0.0380
38045,-0.0525
38049,-0.0153
38053,-0.1180
38055,-0.0474
38057,-0.0588
38059,-0.0541
38061,-0.0593
38067,0.0843
38069,-0.0148
38071,0.1135
38073,0.0401
38075,0.0683
38077,-0.0077
38081,0.0305
38089,-0.0500
38093,0.0799
38097,0.0540
38099,0.0224
38101,0.0256
38105,-0.1737
39001,-0.0303
39003,0.1062
39005,0.0460
39007,0.0555
39009,0.1128
39011,0.1345
39013,-0.0038
39015,0.0151
39017,0.0818
39019,0.0444
39021,0.0537
39023,0.0290
39025,0.0355
39027,0.0103
39029,0.0857
39031,0.0050
39033,0.0805
39035,0.0762
39037,0.1460
39039,0.0201
39041,0.1412
39043,0.0126
39045,0.0658
39047,0.0720
39049,0.0760
39051,0.0541
39053,-0.0258
39055,0.0869
39057,0.1114
39059,0.0222
39061,0.0899
39063,0.0668
39065,0.1423
39067,-0.0519
39069,0.0734
39071,0.0415
39073,0.1010
39075,0.0279
39077,-0.0210
39079,0.1923
39081,0.0004
39083,0.0925
39085,0.0355
39087,0.0990
39089,0.0405
39091,0.0756
39093,0.0906
39095,0.0281
39097,0.1261
39099,0.0627
39101,0.1008
39103,0.0336
39105,0.0476
39107,0.0615
39109,0.0445
39111,-0.0398
39113,0.0684
39115,-0.0058
39117,0.0236
39119,0.0607
39121,-0.0438
39123,0.1553
39125,0.1312
39127,0.0954
39129,0.0713
39131,-0.0713
39133,0.0914
39135,0.0426
39137,0.0129
39139,0.1096
39141,0.0377
39143,-0.0311
39145,0.0491
39147,-0.0035
39149,0.0667
39151,0.0619
39153,0.0816
39155,0.0985
39157,0.0362
39159,0.0589
39161,0.0551
39163,0.0493
39165,0.0753
39167,0.0148
39169,0.0755
39171,0.0947
39173,0.0293
39175,-0.0070
40001,0.1897
40003,0.1799
40005,0.2404
40007,0.1407
40009,0.0643
40011,0.1476
40013,0.1417
40015,0.1408
40017,0.1143
40019,0.0963
40021,0.0972
40023,0.0005
40027,0.0853
40029,0.2515
40031,0.1037
40033,0.1346
40035,0.1106
40037,0.1478
40039,0.0684
40041,0.1426
40043,0.0347
40045,0.1771
40047,0.1064
40049,0.1927
40051,0.1713
40053,0.1060
40055,0.1545
40059,0.1175
40061,0.2094
40063,0.1778
40065,0.0380
40067,0.1163
40069,0.1139
40071,0.0924
40073,0.0761
40075,0.0228
40077,0.2146
40079,0.1708
40081,0.1527
40083,0.0403
40085,0.1398
40087,0.1294
40089,0.1555
40091,0.1114
40093,0.0442
40095,0.1601
40097,0.1827
40099,0.1487
40101,0.1614
40103,0.2007
40105,0.1961
40107,0.1028
40109,0.1022
40111,0.0994
40113,0.0887
40115,0.1472
40117,0.1345
40119,0.2010
40121,0.1655
40123,0.1509
40125,0.0957
40127,0.1782
40129,0.0360
40131,0.1488
40133,0.1926
40135,0.0665
40137,0.0851
40139,0.0662
40141,0.2076
40143,0.0753
40145,0.1062
40147,0.1181
40149,0.1794
40151,0.1041
40153,0.0482
41001,0.0200
41003,0.0760
41005,0.0510
41007,0.0632
41009,0.0212
41011,0.0759
41013,0.0921
41015,-0.0505
41017,0.0247
41019,0.0042
41023,0.0006
41025,0.1439
41027,0.0861
41029,0.1102
41031,0.1644
41033,0.0675
41035,0.1205
41037,-0.0056
41039,0.0258
41041,-0.0047
41043,0.0881
41045,0.1357
41047,0.0634
41049,-0.0064
41051,0.0607
41053,0.0827
41057,-0.0404
41059,0.0955
41061,0.0860
41063,0.0012
41065,0.2129
41067,0.0707
41071,-0.0053
42001,0.0965
42003,0.0600
42005,0.0382
42007,-0.0174
42009,0.0460
42011,0.0707
42013,-0.0216
42015,-0.0082
42017,0.0704
42019,0.0919
42021,0.0032
42023,0.1340
42025,0.0025
42027,0.0409
42029,0.0829
42031,-0.0102
42033,0.0489
42035,-0.0124
42037,0.0391
42039,0.0476
42041,0.0626
42043,0.0310
42045,0.0737
42047,0.0921
42049,0.0578
42051,0.0058
42055,0.1251
42057,-0.0354
42059,-0.0090
42061,-0.0618
42063,0.1011
42065,0.0809
42067,0.0195
42069,-0.0090
42071,0.0851
42073,0.0326
42075,0.0982
42077,0.0435
42079,-0.0473
42081,0.0154
42083,0.0859
42085,0.0259
42087,-0.0498
42089,0.0387
42091,0.0446
42093,0.1162
42095,0.0178
42097,0.0732
42099,0.1094
42101,0.0078
42103,-0.0387
42105,0.0773
42107,-0.0050
42109,-0.0643
42111,0.0546
42113,0.0121
42115,-0.0286
42117,0.0738
42119,0.0473
42121,0.0230
42123,0.0211
42125,0.0645
42127,-0.0186
42129,0.0448
42131,-0.0173
42133,0.0850
44001,0.0181
44003,0.0160
44005,0.0737
44007,0.0694
44009,0.0898
45001,0.0798
45003,-0.0408
45007,0.0257
45009,0.0116
45011,0.0837
45013,0.0889
45015,0.0397
45017,-0.0452
45019,0.0556
45021,-0.0467
45023,0.0053
45025,0.0242
45027,0.0360
45029,0.0058
45031,0.0807
45033,-0.0135
45035,0.0780
45037,0.0509
45039,0.1105
45041,0.0187
45043,0.0118
45045,0.1243
45047,-0.0155
45049,0.0901
45051,0.0127
45053,0.0620
45055,0.0241
45057,0.0744
45059,0.0263
45063,0.0497
45067,-0.0111
45069,-0.0580
45071,0.1005
45073,0.0345
45075,-0.0359
45077,0.0661
45079,0.0220
45081,-0.0746
45083,-0.0136
45085,-0.0812
45087,0.0475
45089,-0.1118
45091,0.0336
46005,-0.0435
46009,0.0056
46011,-0.0123
46013,-0.0006
46015,0.0195
46019,-0.0265
46023,0.0392
46025,-0.0134
46027,0.0621
46029,0.0165
46033,-0.0811
46035,-0.0289
46037,0.0803
46039,0.0127
46045,-0.0184
46047,0.0117
46051,-0.0073
46053,0.1286
46057,-0.0210
46059,0.0177
46061,0.0565
46065,-0.0290
46067,-0.0562
46077,-0.0796
46079,0.0128
46081,0.0059
46083,0.0235
46087,-0.0759
46091,-0.0560
46093,0.0421
46097,-0.0001
46099,0.0062
46101,-0.0178
46103,0.0452
46109,-0.0476
46115,-0.0077
46117,0.0888
46123,-0.0106
46125,-0.0791
46127,0.0129
46129,0.0989
46135,-0.0611
47001,0.1764
47003,0.1356
47005,0.1163
47007,0.0289
47009,0.1137
47011,0.0752
47013,0.0830
47015,0.1334
47017,0.1678
47019,0.1166
47021,0.0719
47023,0.2354
47025,0.1723
47027,0.0659
47029,0.0302
47031,0.1244
47033,0.2136
47035,0.1375
47037,0.1213
47039,0.2159
47041,0.0594
47043,0.0619
47045,0.1341
47047,0.1104
47049,0.1857
47051,0.0454
47053,0.1342
47055,0.2080
47057,0.0389
47059,0.0995
47061,0.1038
47063,0.1832
47065,0.1577
47069,0.1506
47071,0.1355
47073,0.1777
47077,0.1656
47079,0.1575
47081,0.1656
47083,0.0423
47085,0.0913
47087,0.1099
47089,0.1061
47091,0.0577
47093,0.0371
47097,0.2303
47099,0.1368
47101,0.0571
47103,0.1111
47105,0.2217
47107,0.2084
47109,0.1348
47111,0.1499
47113,0.0787
47115,0.0689
47117,0.1447
47119,0.1052
47121,0.1410
47123,0.0724
47125,0.1265
47127,0.2752
47129,0.0649
47131,0.0663
47133,0.1467
47135,0.3710
47139,0.2791
47141,0.1140
47143,0.1000
47145,0.1412
47147,0.1514
47149,0.1303
47151,0.0997
47153,0.0275
47155,0.0764
47157,0.0503
47159,0.1290
47161,0.0840
47163,0.1664
47165,0.1567
47167,0.1489
47169,0.3199
47171,0.1661
47173,0.0320
47177,0.1268
47179,0.1392
47181,0.0422
47183,0.1422
47185,0.1820
47187,0.1548
47189,0.2037
48001,0.0293
48003,-0.0661
48005,-0.0285
48007,-0.0021
48009,0.0443
48013,-0.0631
48015,0.0064
48019,-0.0267
48021,0.0253
48025,0.0157
48027,0.0789
48029,0.0494
48031,-0.0368
48035,0.1188
48037,0.0459
48039,0.0375
48041,0.0203
48043,-0.0048
48049,-0.0237
48051,0.0435
48053,0.0331
48055,-0.0594
48057,0.0253
48059,0.0635
48061,0.0475
48063,0.1031
48065,0.0797
48067,-0.0127
48069,0.1280
48071,0.0345
48073,0.0367
48075,0.0998
48077,-0.0073
48083,0.0271
48085,0.0709
48089,0.0371
48091,0.0673
48093,-0.0678
48097,0.0285
48099,0.0469
48103,-0.0527
48105,0.0214
48111,0.0446
48113,0.0066
48115,0.0140
48117,0.0828
48119,0.0215
48121,0.0209
48123,-0.0314
48127,-0.1484
48131,0.0219
48133,0.0647
48135,-0.1312
48139,0.0448
48141,0.0593
48143,0.0922
48145,0.0346
48147,0.0216
48149,0.0227
48153,-0.0310
48157,0.1193
48159,0.0484
48161,0.0458
48163,-0.0309
48165,-0.0604
48167,0.0327
48171,0.0825
48175,-0.0514
48177,-0.0359
48179,-0.0613
48181,0.0460
48183,0.0162
48185,-0.0402
48187,0.0716
48189,0.0200
48193,-0.0610
48195,0.0534
48199,0.0738
48201,0.0650
48203,-0.0032
48209,0.0382
48211,0.0644
48213,0.0161
48215,0.0415
48217,0.0249
48219,0.0213
48221,-0.0152
48223,0.0390
48225,0.0871
48227,-0.0077
48231,0.0507
48233,0.0886
48237,-0.0148
48239,0.0308
48241,-0.0126
48245,-0.0020
48249,-0.0075
48251,0.0560
48253,0.0506
48255,-0.0907
48257,0.0315
48259,0.0520
48265,0.0160
48273,0.0390
48277,0.0437
48279,-0.0244
48281,0.0648
48285,0.0187
48287,-0.0146
48289,0.0539
48291,0.0691
48293,-0.0052
48295,0.0801
48297,0.0269
48299,0.0624
48303,0.0244
48305,0.1416
48307,0.0588
48309,0.0628
48313,0.0080
48315,-0.0659
48317,-0.0019
48321,-0.0119
48323,-0.0083
48325,0.0516
48329,-0.0447
48331,0.0048
48333,-0.0068
48335,0.0503
48337,0.0344
48339,0.0665
48341,-0.0065
48343,-0.0209
48347,0.0427
48349,-0.0182
48351,0.0372
48353,-0.0090
48355,0.0135
48357,0.0112
48359,0.1322
48361,0.0008
48363,0.0545
48365,0.0880
48367,0.0562
48369,-0.0330
48371,0.0513
48373,0.0397
48375,0.0478
48379,0.0355
48381,0.0449
48383,-0.0394
48387,-0.0257
48389,0.0336
48391,0.0100
48395,0.0857
48397,0.0506
48399,0.0284
48401,0.0646
48403,0.0008
48407,0.0086
48409,0.0525
48411,0.1305
48415,-0.0228
48417,-0.0525
48419,-0.0035
48423,0.0208
48425,0.0062
48427,0.0294
48429,-0.0178
48435,0.1484
48437,0.0157
48439,0.0574
48441,0.0373
48445,0.0745
48449,-0.0028
48451,-0.0247
48453,0.0837
48455,0.0274
48457,0.0021
48459,0.0411
48461,-0.0410
48463,0.0171
48465,-0.0013
48467,0.0302
48469,-0.0528
48471,-0.0825
48473,0.0454
48475,-0.1099
48477,-0.0271
48479,0.0743
48481,-0.0029
48483,0.1640
48485,0.0363
48487,0.0053
48489,0.0125
48491,0.0421
48493,0.0584
48495,-0.0197
48497,0.0439
48499,-0.0384
48501,-0.0588
48503,0.0399
48505,0.1197
48507,-0.0256
49001,0.0208
49003,0.1074
49005,0.0618
49007,0.0753
49011,0.0813
49013,0.0329
49015,0.0448
49017,0.0608
49019,0.1577
49021,0.0730
49023,0.0428
49025,0.1301
49027,0.0796
49029,0.0657
49035,0.1130
49037,0.0641
49039,0.0350
49041,0.0637
49043,0.0567
49045,0.0777
49047,0.0906
49049,0.0596
49051,0.0379
49053,0.1362
49057,0.1073
50001,0.0481
50003,-0.0062
50005,-0.0094
50007,0.0335
50011,-0.0244
50013,0.0848
50015,0.0795
50017,-0.0564
50019,0.0050
50021,-0.0517
50023,-0.0040
50025,0.0410
50027,-0.0001
51001,0.0899
51005,-0.0206
51007,0.0521
51009,0.0958
51011,0.0335
51013,0.1253
51015,0.0264
51019,0.0681
51021,0.0748
51023,0.1345
51025,0.0194
51027,0.0352
51029,0.0557
51031,0.0794
51033,0.0138
51035,0.1025
51037,-0.0062
51041,0.0664
51043,-0.0133
51045,0.1065
51047,0.1006
51049,0.0367
51051,0.0734
51053,0.0859
51057,-0.0042
51059,0.0621
51061,0.0176
51063,0.0834
51065,0.1010
51067,0.0219
51071,0.0832
51073,0.0946
51075,0.0729
51077,0.1296
51079,0.0768
51083,0.0049
51085,0.0418
51087,0.0264
51089,-0.0244
51093,0.1090
51095,0.1285
51099,0.1545
51101,0.0874
51103,0.0025
51105,0.0436
51107,0.0864
51109,0.1405
51111,0.0035
51113,0.0882
51115,0.0757
51117,0.0158
51119,0.1427
51121,0.1180
51125,0.0816
51127,0.2260
51133,0.1169
51135,0.0739
51137,0.1225
51139,0.0481
51141,-0.0130
51143,0.1021
51145,0.1169
51147,0.0727
51149,0.0792
51153,0.0946
51155,0.0933
51157,0.1656
51159,0.0967
51161,0.0555
51163,0.0706
51167,0.0975
51169,0.0987
51171,-0.0089
51173,0.0711
51175,0.1803
51177,0.0789
51179,0.0704
51181,0.0819
51185,0.1011
51187,0.1062
51191,0.1544
51193,0.0392
51195,0.1411
51197,0.1257
51199,0.0528
51510,0.1183
51520,0.0644
51530,-0.0003
51540,0.0054
51550,0.0485
51570,0.0467
51580,0.0398
51590,-0.0930
51595,-0.0233
51610,0.1740
51630,0.0731
51640,0.1170
51650,0.0815
51660,0.0771
51670,0.0386
51678,0.1570
51680,0.0080
51683,0.1251
51685,0.0284
51690,-0.0788
51700,0.0551
51710,0.1208
51730,0.1020
51735,0.1098
51740,0.0807
51750,0.0426
51760,-0.0689
51770,0.0854
51775,0.0698
51790,0.0812
51800,0.0376
51810,0.1378
51820,-0.0077
51840,0.0329
53001,0.0612
53003,0.1742
53005,0.0964
53007,-0.0043
53009,0.0739
53011,0.1096
53015,0.0486
53017,-0.0129
53021,0.1610
53025,0.0660
53027,0.0802
53029,0.1350
53033,0.1312
53035,0.0856
53037,0.0299
53039,-0.0254
53041,0.0824
53043,0.0603
53045,0.1043
53047,0.0706
53053,0.1195
53057,0.0656
53061,0.1122
53063,0.0848
53065,0.0187
53067,0.0799
53071,0.0433
53073,0.0615
53075,0.1003
53077,0.0858
54001,-0.0061
54003,0.0943
54005,0.0740
54007,0.0992
54009,-0.0170
54011,0.0527
54017,0.1061
54019,0.0171
54023,0.0761
54025,0.0882
54027,0.1689
54029,0.1221
54031,0.0833
54033,0.0558
54035,0.0606
54037,0.1192
54039,0.0459
54041,0.0496
54043,0.0714
54045,0.0310
54047,-0.0299
54049,0.0784
54051,0.0585
54053,0.0222
54055,0.0403
54057,0.0366
54059,-0.0298
54061,0.0856
54063,0.1153
54065,0.0878
54067,0.0272
54069,0.1076
54071,0.1750
54073,0.0820
54075,0.0898
54077,-0.0118
54079,0.0054
54081,0.0590
54083,-0.0082
54085,-0.0095
54087,0.1667
54091,0.0486
54093,0.0225
54095,-0.0199
54097,-0.0162
54099,0.0164
54103,-0.0225
54107,0.0799
54109,0.0620
55001,0.0908
55003,0.0116
55005,0.0469
55007,-0.0577
55009,0.0266
55011,0.0238
55013,0.0418
55015,0.0363
55017,0.0308
55019,-0.0168
55021,0.0826
55023,0.1440
55025,0.0093
55027,0.0615
55029,0.0670
55031,0.0488
55033,0.0457
55035,0.0404
55039,0.1168
55041,0.1853
55043,0.0376
55045,0.0880
55047,0.0306
55049,0.0441
55051,0.1946
55053,0.0079
55055,0.0774
55057,0.0523
55059,0.0682
55061,0.1483
55063,0.1028
55065,0.0576
55067,0.0876
55069,-0.0415
55071,0.0924
55073,0.0685
55075,-0.0160
55077,0.0460
55079,0.0241
55081,0.0249
55083,0.0937
55085,0.0059
55087,0.0498
55089,0.0637
55091,0.0597
55093,0.0383
55095,0.1016
55097,0.0034
55099,0.0689
55101,-0.1082
55103,-0.0364
55105,0.0698
55107,0.1056
55109,0.1005
55111,0.0454
55113,0.0471
55115,0.0656
55117,-0.0087
55119,0.0870
55121,0.0527
55123,0.0593
55125,0.0527
55127,0.0438
55129,0.0314
55131,0.0567
55133,0.0633
55135,0.0549
55137,0.0143
55139,0.0417
55141,0.0281
56001,0.0827
56003,0.0900
56005,0.0441
56007,0.1282
56009,0.0960
56011,0.0591
56013,0.2041
56015,0.1028
56017,0.1599
56019,0.0995
56021,-0.0029
56023,0.0515
56025,0.0837
56027,-0.0036
56029,0.0436
56031,0.0610
56033,0.0715
56035,0.1552
56037,0.1509
56039,0.0652
56041,0.0352
56043,-0.0049
56045,0.1366
