id,b_ses
29027,-0.1218
29029,1.4097
29031,-5.0240
29033,-3.1054
29037,-0.4256
29041,-4.3464
29043,-0.6477
29047,-1.8321
29049,1.9419
29051,-3.7798
29053,-3.8965
29055,1.9214
29057,1.9214
29061,3.6020
29063,1.1497
29069,-5.5272
29071,-0.1524
29075,-8.0083
29077,-3.9918
29079,1.9214
29083,-8.4072
29089,-3.2121
29091,2.1530
29093,-6.2003
29095,-3.4874
29097,-3.5479
29099,-3.3813
29101,0.1340
29105,0.8223
29107,-1.0702
29111,-2.5853
29113,-2.3318
29115,-2.4128
29117,-9.0515
29121,-3.2458
29125,-4.7524
29127,-4.6457
29133,-7.0223
29137,-4.5879
29139,1.6626
29141,0.2392
29143,-4.8913
29145,-0.5373
29147,0.1749
29151,2.0297
29155,-7.2210
29159,-3.8736
29161,-0.1693
29163,0.2403
29165,-0.9998
29169,-0.4958
29175,-6.0994
29177,0.7428
29179,-3.5688
29183,-0.8405
29185,0.4276
29186,-2.7670
29187,-0.1697
29189,-2.8155
29195,-4.2889
29201,-5.0304
29207,-1.2007
29211,3.6020
29213,-4.0850
29215,-1.3028
29217,1.9214
29219,-7.9295
29221,-4.4056
29225,-4.3641
29229,0.4744
29510,-5.5690
30013,-0.4802
30023,-6.1719
30031,-0.5340
30041,-9.0590
30047,1.1902
30049,2.3353
30053,1.9214
30063,-3.6365
30077,1.7882
30087,-1.8097
30093,2.1651
30095,1.9214
30111,0.8172
31001,-2.3319
31003,-3.0518
31013,1.9214
31019,0.6189
31021,-8.3780
31023,-10.1692
31025,1.9214
31037,-15.4766
31039,1.7352
31043,1.9214
31047,1.8093
31055,-4.0112
31067,-9.0590
31079,-5.0169
31081,-4.5739
31089,3.8155
31093,-13.6417
31097,1.9677
31099,1.9093
31109,-3.9094
31119,1.4652
31121,-10.8104
31137,0.2008
31141,1.7352
31153,-0.5911
31157,-6.5756
31159,1.2881
31169,-9.0590
31173,-15.6177
31177,-7.1554
31185,1.4970
32001,-0.1068
32003,-2.2143
32005,1.9214
32007,-3.9990
32015,1.4097
32017,2.5139
32019,-0.8588
32023,0.4988
32031,-4.0238
32510,-5.9433
33001,2.4280
33005,1.5378
33007,-4.9442
33009,-0.9004
33011,-2.5189
33013,-3.5744
33015,1.1582
33017,-1.1874
33019,-7.9079
34001,-2.4596
34003,0.0669
34005,-0.2033
34007,-2.1908
34009,-2.7151
34011,-2.7913
34013,-2.4279
34015,-1.0096
34017,-2.8086
34019,2.3876
34021,-1.9787
34023,-0.4337
34025,-1.2178
34027,-0.1628
34029,-2.1421
34031,-2.4524
34033,-3.5300
34035,0.6513
34037,-1.5986
34039,-0.7958
34041,0.1789
35001,-1.8286
35005,0.5188
35007,-3.9962
35009,-2.6434
35013,-0.5593
35015,1.4334
35017,1.9214
35025,-6.0163
35028,4.4941
35029,-5.1868
35031,2.3410
35035,0.7138
35039,0.6390
35041,-7.2194
35043,0.6934
35045,-2.9995
35047,-1.8364
35049,1.7426
35051,2.0436
35053,1.3988
35057,-0.5846
35059,-1.1608
35061,-3.4920
36001,-3.2302
36003,-4.4121
36007,-2.6577
36009,-1.5846
36011,-4.2433
36013,-2.4343
36015,-1.8225
36017,-1.3949
36019,-1.8701
36021,-1.5275
36023,1.1115
36025,-2.2432
36027,-1.8052
36029,-4.2484
36031,1.9533
36033,-4.3221
36035,-3.8803
36037,-3.2489
36039,-0.4003
36043,-3.2158
36045,-1.1998
36049,0.3346
36051,-4.4870
36053,2.0422
36055,-3.6528
36057,-2.7196
36059,0.2608
36061,-2.2658
36063,-3.5253
36065,-4.3604
36067,-3.7647
36069,-2.7777
36071,-0.4267
36073,-5.9564
36075,-0.4909
36077,-1.4905
36079,1.0392
36083,-4.5522
36087,0.1817
36089,-1.0510
36091,-0.8668
36093,-2.4330
36095,-0.6750
36097,-3.4680
36099,1.3061
36101,-1.6410
36103,-0.3046
36105,-3.4990
36107,-0.8577
36109,-1.5757
36111,-2.3905
36113,-6.5245
36115,0.1906
36117,-3.9410
36119,-1.2361
36121,-7.6512
36123,-5.1341
37001,-4.1071
37003,-4.6708
37005,2.0668
37007,-3.8445
37009,1.9093
37013,-3.7111
37015,-5.4177
37017,-4.8217
37019,-2.9979
37021,-4.2744
37023,-2.7460
37025,-2.6817
37027,-6.0774
37029,-1.6214
37031,-4.4687
37033,-3.1639
37035,-3.1096
37037,-3.5623
37039,-1.3182
37041,-3.5138
37043,0.2541
37045,-4.3287
37047,-4.8639
37049,-3.6539
37051,-2.1001
37053,-1.2254
37055,-4.7216
37057,-4.6669
37059,-3.5348
37061,-3.7238
37063,-2.2192
37065,-3.3397
37067,-2.5685
37069,-1.7832
37071,-3.5877
37073,-3.5207
37077,-1.4978
37079,-3.1973
37081,-2.7353
37083,-3.2881
37085,-2.8297
37087,-1.1037
37089,-2.3431
37091,-4.2299
37093,-2.3267
37095,-5.4312
37097,-2.9064
37099,0.2892
37101,-1.9173
37103,-2.9374
37105,-3.8832
37107,-3.4077
37109,-4.4258
37111,-0.2821
37113,-9.0590
37115,-0.8138
37117,-3.9312
37119,-2.0287
37123,-2.8791
37125,-3.1022
37127,-3.2809
37129,-4.8527
37131,-2.6605
37133,-2.2011
37135,-2.6928
37137,-3.4904
37139,-2.9746
37141,-3.1819
37143,-6.4423
37145,-2.9352
37147,-3.4935
37149,-0.3756
37151,-3.0507
37153,-4.5403
37155,-4.3990
37157,-3.6931
37159,-2.9374
37161,-5.4469
37163,-3.0414
37165,-4.3743
37167,-3.2333
37169,-1.0061
37171,-3.9601
37173,-3.4068
37175,-8.1929
37177,-7.0247
37179,-1.5921
37181,-3.9589
37183,-1.3187
37185,-3.0500
37187,-5.0545
37189,0.0396
37191,-3.1573
37193,-3.5774
37195,-3.6165
37197,-2.3780
37199,-8.8991
38005,-8.3536
38015,2.0981
38017,-3.6843
38021,-7.9166
38035,-1.6828
38037,-10.0116
38045,-9.0590
38051,-19.5439
38057,-8.9720
38089,2.6735
38099,-9.0590
38101,0.2554
38103,1.9093
39003,-5.1531
39005,1.1964
39007,-3.8881
39009,-1.6123
39011,-7.0636
39013,-2.6423
39015,-3.1694
39017,-2.2149
39019,-5.1503
39021,-2.9635
39023,-3.5177
39025,-1.3450
39027,-1.6082
39029,-2.0405
39031,0.1345
39033,-0.6716
39035,-4.1785
39037,-1.0338
39039,-0.9846
39041,-0.3441
39043,-3.3555
39045,0.7041
39047,-2.2829
39049,-3.5161
39051,-2.2879
39053,-6.1785
39055,-3.3753
39057,-2.5263
39059,-4.5563
39061,-4.0188
39063,-2.9128
39065,-1.6424
39067,-4.0454
39069,1.0911
39071,-7.4010
39073,-0.2737
39077,-3.7848
39079,-2.9810
39081,-4.2279
39083,-6.0315
39085,-3.3547
39087,-1.3575
39089,-2.1462
39091,-2.7057
39093,-4.5423
39095,-5.3189
39097,-5.7830
39099,-4.8160
39101,-2.8616
39103,-5.4192
39105,-7.2396
39107,-4.3092
39109,-1.4098
39113,-3.5892
39115,-3.6624
39117,-3.9106
39119,-3.2936
39123,-1.2208
39125,-3.5161
39129,0.4897
39131,-1.4693
39133,-1.8277
39135,-9.7725
39137,-9.0590
39139,-2.7297
39141,-2.0505
39143,-1.1834
39145,-6.5842
39147,-8.1453
39149,-0.2618
39151,-4.6486
39153,-3.6995
39155,-4.4396
39157,-1.9680
39159,2.4699
39161,-6.8099
39165,-0.0635
39167,-5.0119
39169,-6.4544
39171,0.3338
39173,-3.1922
40001,-5.9365
40003,1.9214
40005,-7.3585
40009,-1.0181
40011,-1.1969
40013,-2.7388
40015,-1.3207
40017,-1.7791
40019,-3.4269
40021,-6.7368
40023,-5.3507
40027,-0.5704
40031,-2.7981
40033,-7.4473
40035,-2.8711
40037,-5.9683
40039,-3.1265
40041,-4.7622
40047,-0.1739
40049,-3.5277
40051,-1.8303
40057,-2.1650
40061,-0.8777
40063,-3.7413
40065,-2.9240
40067,1.9214
40069,2.1671
40071,-2.1844
40073,-7.1466
40075,-5.9805
40079,-0.8940
40081,-0.8801
40083,-2.4596
40085,-5.4746
40089,-4.9305
40091,-1.8775
40095,0.4630
40097,-3.5134
40099,-1.0276
40101,-3.5424
40105,-1.9907
40107,-0.6886
40109,-3.1693
40111,-2.9351
40113,-0.3076
40115,-4.9307
40119,-1.9576
40121,-3.7462
40123,-3.9042
40125,-4.8944
40129,1.9093
40131,-3.4048
40133,-3.6087
40135,-1.7710
40137,-4.2062
40139,1.9214
40141,-8.4883
40143,-3.6075
40145,-4.0822
40147,-4.7898
40149,0.3647
40151,-9.2815
41001,1.9214
41003,-4.9574
41005,-2.6117
41007,0.4435
41009,1.0401
41011,-8.0166
41017,-0.9929
41019,-1.2898
41025,2.2974
41027,2.4213
41029,-0.8101
41031,-5.4284
41033,-7.7470
41035,0.4856
41039,0.9259
41041,3.1278
41043,-2.6977
41045,-2.3988
41047,-3.3492
41051,-4.4818
41053,1.7778
41057,-2.2385
41059,0.7381
41061,2.9742
41065,-1.7300
41067,-0.6819
41071,2.9341
42001,-2.5725
42003,-3.6634
42005,-2.8436
42007,-4.5007
42009,0.9756
42011,-2.0271
42013,-5.3042
42015,-1.9277
42017,-2.1681
42019,-0.0012
42021,-4.6560
42023,0.2064
42025,0.6034
42027,-3.1011
42029,-1.1706
42031,-2.2740
42033,-0.4167
42035,1.3530
42037,-4.7734
42039,-3.8981
42041,-0.4698
42043,-3.2427
42045,-2.8340
42049,-4.4932
42051,-5.4551
42055,-1.1190
42057,-7.7783
42059,1.2287
42061,-5.3746
42063,-2.5154
42065,0.7278
42067,0.7346
42069,-5.7058
42071,-2.9097
42073,-4.3504
42075,-0.7395
42077,-2.1340
42079,-5.0535
42081,-3.4639
42083,-4.7979
42085,-3.3824
42087,-4.1854
42089,-0.5041
42091,-1.0008
42093,3.7889
42095,-0.9435
42097,-3.9724
42099,1.4802
42101,-3.9435
42103,-3.5010
42105,-1.1392
42107,-4.8490
42109,-1.1001
42115,-3.3973
42117,-5.8612
42119,-3.5738
42121,-6.4021
42123,0.2490
42125,-2.9910
42127,1.7638
42129,-3.9104
42131,0.6220
42133,-1.7156
44003,-0.1490
44005,-1.1648
44007,-2.4668
44009,-1.9168
45001,-4.2815
45003,-2.9272
45005,-5.3301
45007,-3.9737
45009,-4.3693
45011,-4.9288
45013,-2.7988
45015,-2.0702
45017,-2.1636
45019,-3.4606
45021,-4.2426
45023,-4.7469
45025,-4.9357
45027,-3.4472
45029,-3.5603
45031,-3.3402
45033,-4.4811
45035,-2.1479
45037,-3.0626
45039,-1.9176
45041,-3.9298
45043,-3.9102
45045,-3.3940
45047,-4.3864
45049,-2.0818
45051,-4.2354
45053,-3.1620
45055,-2.5388
45057,-3.7258
45059,-3.9031
45061,-5.3791
45063,-2.5873
45065,-4.6586
45067,-4.7117
45069,-5.0569
45071,-3.5020
45073,-3.6541
45075,-3.3498
45077,-1.9099
45079,-2.0834
45081,-3.6098
45083,-3.0239
45087,-2.6622
45089,-4.4604
45091,-2.8588
46005,1.9214
46009,0.2124
46011,3.1722
46019,1.9093
46023,-12.5192
46031,-5.0380
46035,-1.0297
46053,0.2064
46057,-0.0557
46065,-5.0346
46067,3.2074
46079,1.9214
46083,-1.2034
46099,-4.1546
46103,-0.3986
46109,-1.2214
46115,-6.9588
46127,3.1826
46135,0.9841
46137,-9.0590
47001,-3.3072
47003,-5.3927
47005,-4.0636
47009,-2.3407
47011,-3.8929
47013,1.7635
47017,-5.0695
47019,-3.7631
47021,-1.0187
47023,-5.8527
47025,-4.5407
47029,-6.2721
47031,-1.9197
47033,-4.0672
47035,-0.9841
47037,-3.3489
47039,-8.0104
47041,0.7038
47043,-4.4211
47045,-4.5582
47047,-2.5653
47051,-3.7846
47053,-5.6446
47055,-2.6306
47059,-4.5266
47061,1.7352
47063,-3.0576
47065,-4.2118
47069,-3.9909
47071,-3.3948
47073,-9.7734
47075,-3.5536
47077,-2.6940
47079,-5.3088
47081,-9.0086
47083,-6.4301
47085,-5.6514
47089,-1.1646
47091,0.9687
47093,-3.1918
47095,-4.2668
47097,-5.8432
47099,-2.2150
47101,-7.7203
47103,-3.3569
47105,-3.9745
47107,-0.8721
47109,-3.4623
47111,-9.0590
47113,-4.2479
47115,-3.0882
47117,-5.2980
47119,-2.8073
47123,-4.0938
47125,-1.9685
47127,-4.3603
47131,-3.1747
47133,-10.9234
47135,-3.1796
47141,-2.1115
47143,-0.3281
47145,-5.5005
47147,-5.5250
47149,-1.7287
47155,-2.7395
47157,-3.5373
47159,-0.7604
47161,-5.4988
47163,-2.6143
47165,-1.4574
47167,-4.8593
47169,-3.9792
47171,2.7536
47175,1.9214
47177,0.0178
47179,-3.1805
47181,-1.3323
47183,-6.0869
47185,-1.4038
47187,-0.2947
47189,-0.2383
48001,-2.5404
48003,-2.5240
48005,-3.4697
48007,-3.4090
48009,2.9065
48011,1.9093
48013,1.9356
48015,-2.5816
48017,0.8359
48019,1.9214
48021,-1.0893
48025,-0.0859
48027,-1.2601
48029,-1.7299
48031,-5.0959
48035,-5.6923
48037,-3.3410
48039,0.1894
48041,-3.8130
48043,2.3261
48045,-5.9519
48049,-3.0498
48051,-2.8124
48053,-0.6962
48055,-3.9746
48057,1.4430
48059,2.0257
48061,0.3506
48063,-4.4364
48067,-4.2374
48069,0.9050
48071,-1.8490
48073,-3.2914
48075,-7.3045
48077,-7.8745
48079,0.3286
48085,0.1912
48087,-6.0702
48089,-2.5285
48091,-0.8101
48093,1.6071
48097,-2.1553
48099,-1.3729
48101,-1.3460
48103,-8.9897
48107,-0.8964
48111,1.9465
48113,-2.3070
48115,-0.4947
48117,-3.9045
48119,-4.2402
48121,-0.1914
48123,-1.0588
48125,1.2881
48129,-7.5376
48133,-4.7441
48135,-3.5732
48139,-2.5486
48141,-0.1733
48143,2.1632
48145,-4.8657
48147,-4.7077
48149,-1.9336
48151,-5.7327
48153,1.3686
48157,0.4142
48159,-7.5484
48161,-1.5324
48163,-9.0590
48165,2.4644
48167,-2.0961
48171,-3.4818
48173,1.9214
48175,-0.4195
48177,-5.1275
48179,-1.1129
48181,-1.8313
48183,-2.5540
48185,-4.6687
48187,-0.9788
48189,-2.7551
48191,-3.5632
48195,1.9214
48199,-2.4131
48201,-2.5938
48203,-3.3682
48207,-6.0438
48209,-0.2776
48213,-1.3430
48215,-0.9777
48217,-2.4318
48219,0.3095
48223,-2.7093
48225,-4.8899
48227,-0.2400
48231,-4.9273
48233,-2.1335
48239,-5.1130
48241,-3.9401
48245,-3.2974
48249,-3.9344
48251,-1.8135
48253,-5.8028
48255,-4.5750
48257,-0.9514
48259,-0.5834
48265,1.1305
48267,1.1462
48273,-1.1739
48275,-11.3325
48277,-3.2250
48279,-4.1536
48281,0.9979
48285,-4.1613
48287,-0.3939
48289,-5.5343
48291,-2.6016
48293,-2.4599
48295,1.9214
48299,0.9325
48303,-3.3806
48305,-1.6104
48307,1.9214
48309,-3.3944
48313,-3.7118
48315,-4.9229
48321,-4.2801
48323,-9.0590
48325,0.1666
48329,-1.7676
48331,-4.2818
48335,-9.0590
48339,-0.8940
48341,-1.9578
48343,-3.8777
48347,-4.8799
48349,-3.2716
48351,-4.8936
48353,-7.4092
48355,-2.2105
48357,1.9214
48361,-4.0197
48363,-0.8859
48365,-2.1350
48367,-0.9772
48371,1.9936
48373,-3.6720
48375,-3.0676
48379,-3.2820
48381,1.3392
48383,2.0668
48387,-3.5292
48389,-1.6832
48391,-0.0012
48395,-5.1552
48397,0.1888
48401,-1.7007
48403,-3.6075
48405,-2.2774
48407,-2.4195
48409,-0.9579
48415,-2.8541
48419,-5.6200
48423,-3.9318
48425,1.9214
48429,-9.0590
48437,0.4410
48439,-2.1215
48441,-3.6166
48445,-7.9787
48449,-4.2425
48451,-2.9940
48453,-2.7569
48455,-4.5624
48457,-5.9968
48459,-3.0063
48461,2.5764
48463,-3.4165
48465,-4.8582
48467,-1.6524
48469,-2.3721
48471,-3.5952
48473,-3.5024
48475,1.4839
48477,-2.8326
48479,-3.7188
48481,-3.4564
48483,-3.8603
48485,-2.6023
48487,-6.0016
48489,1.9214
48491,-0.8342
48493,0.3263
48497,1.1552
48499,-1.0266
48503,1.6726
49003,3.1887
49005,-0.5442
49007,2.3263
49011,0.0771
49021,-1.6869
49023,-1.1349
49027,-4.9485
49035,-1.8271
49039,-4.0865
49041,1.9214
49043,1.4035
49045,2.0780
49049,-0.6694
49053,-1.1153
49057,-0.1873
50001,-5.0168
50003,1.1367
50005,-2.0177
50007,-2.5430
50009,-10.2450
50011,-3.8510
50013,3.6762
50015,-2.9588
50017,-0.9862
50019,2.4737
50021,1.0809
50023,1.3387
50025,2.0690
50027,-1.2543
51001,-2.8982
51005,0.0018
51007,-0.9808
51009,-1.3104
51011,-2.0370
51013,-0.5101
51015,0.1448
51023,0.7381
51025,-3.2641
51027,-5.8991
51029,-2.3739
51031,-1.7168
51033,-0.5200
51035,1.1462
51036,-1.4944
51037,-3.5548
51041,0.1679
51043,1.0037
51047,-0.7607
51049,-4.0018
51051,1.3459
51053,-0.8123
51057,-0.9397
51059,0.1004
51061,-0.9755
51063,-10.9906
51065,-1.3079
51067,-2.5371
51071,-2.4850
51073,-0.5737
51075,0.8254
51077,0.5039
51079,0.9982
51083,-3.5133
51085,0.8392
51087,-1.4637
51089,-2.7891
51093,-1.2434
51097,-0.4094
51099,0.1421
51101,-0.9903
51103,-3.1924
51105,-8.9590
51107,1.3301
51109,-1.0274
51111,-0.7622
51113,0.8716
51115,-0.0303
51117,-3.2401
51119,-1.0215
51121,-5.3422
51125,-1.8461
51127,0.0105
51131,-2.5343
51133,-1.8263
51135,-2.3878
51137,-2.9106
51139,-1.8602
51141,-3.7390
51143,-2.6439
51145,0.7130
51147,-2.6037
51149,-0.4240
51153,0.6326
51155,-1.8937
51157,1.8206
51159,0.1070
51161,-1.0653
51163,0.1921
51167,0.8871
51169,2.3693
51171,0.3075
51173,-2.3030
51175,-2.3684
51177,-0.1016
51179,1.2138
51181,0.5084
51183,-2.6929
51185,-4.0427
51187,-0.6820
51191,-3.1056
51193,-1.1648
51195,-3.7550
51197,-4.3475
51199,0.9777
51510,-1.3912
51520,-5.1545
51530,-3.7001
51540,-2.1187
51550,-0.4940
51570,-2.5616
51580,-2.8081
51590,-5.1805
51595,-1.3597
51610,1.1972
51620,-5.5166
51630,-2.4101
51640,-4.8638
51650,-1.7603
51660,-1.4760
51670,-3.4029
51680,-4.0360
51683,0.2183
51685,-0.3220
51690,-3.2393
51700,-2.3981
51710,-3.5186
51720,0.6444
51730,-3.2887
51740,-2.6764
51750,-1.6243
51760,-4.5675
51770,-4.1576
51775,-3.2775
51790,-4.6937
51800,-1.3965
51810,-0.2960
51820,-4.0083
51840,-1.3023
53005,-0.8799
53007,-1.0905
53009,-2.3957
53011,-2.8706
53015,-8.7469
53017,-0.1038
53021,-1.4466
53025,-5.8533
53027,-1.5632
53029,-0.9434
53031,0.3036
53033,-2.3508
53035,-2.3855
53037,-6.7893
53041,-2.1976
53043,-16.7460
53045,1.6119
53047,1.0927
53049,-0.7183
53053,-1.9788
53055,-1.3497
53057,0.2361
53061,-0.6852
53063,-4.4770
53067,-0.7144
53071,-0.2495
53073,0.4412
53075,0.2059
53077,-0.5564
54001,-0.4141
54003,-1.1844
54005,1.6617
54007,-1.9240
54009,-3.0599
54011,-4.0519
54019,-2.8580
54021,0.5276
54025,-3.5817
54027,-9.0590
54029,-4.0336
54031,-9.8315
54033,-4.9172
54037,0.4650
54039,-3.5947
54041,2.0291
54045,-3.5328
54047,-3.7934
54049,-2.6135
54051,-3.5101
54053,1.9093
54055,-2.5803
54057,-3.2582
54059,-4.1289
54061,-1.9659
54063,0.7621
54065,-8.4690
54069,-6.8053
54073,-9.0590
54079,-4.6537
54081,-3.6202
54089,1.8407
54091,-0.1699
54095,-5.7621
54097,0.7359
54107,-4.6569
54109,-2.3976
55001,-3.4251
55003,-6.6601
55005,-6.3954
55007,1.9214
55009,-4.5692
55013,1.9214
55015,-10.8910
55017,-6.3268
55019,-5.9439
55021,1.2538
55023,2.0266
55025,-4.5164
55027,1.5329
55029,-0.2565
55031,1.0772
55033,-4.3090
55035,-7.6235
55039,-6.1878
55041,-9.9104
55043,1.7298
55045,-1.1428
55047,-4.6050
55049,-0.6726
55053,-1.0669
55055,0.2164
55057,-2.9875
55059,-2.0941
55061,1.9214
55063,-2.7425
55065,-9.0590
55067,-2.5704
55071,-5.6781
55073,-1.5785
55075,-1.2508
55077,3.6762
55079,-4.3599
55081,-0.0735
55083,-1.4733
55085,-3.6484
55087,-5.4729
55089,1.6576
55091,0.0545
55093,2.1976
55095,1.0989
55097,2.9742
55099,-2.9792
55101,-4.8606
55103,3.6762
55105,-5.7307
55107,0.9823
55109,0.0341
55111,-1.3591
55113,1.9214
55115,1.9214
55117,-1.1084
55121,-12.5499
55123,0.9242
55125,-2.8409
55127,-0.9208
55129,-4.3217
55131,-1.1410
55133,-0.2541
55135,1.8052
55137,-3.5844
55139,-3.1892
55141,-1.8491
56001,0.1917
56005,-9.4148
56013,-4.3651
56021,-4.6831
56025,-0.6034
