id,h_avg
1720760,-1.1944
1720880,-0.7394
1721000,-0.9666
1721030,0.2336
1721270,0.0914
1721420,0.1807
1721450,-0.4594
1721600,0.3105
1721630,-0.5643
1721870,-0.3234
1721900,-0.4957
1722020,-0.5194
1722080,-1.1524
1723460,-0.2317
1723850,-0.7687
1724000,-0.7012
1724330,-0.9015
1724480,-0.4136
1724720,-0.7542
1724780,-0.7731
1724940,0.8692
1725110,-1.1476
1725290,-1.2328
1725620,-1.0211
1725690,-0.1841
1725920,-1.1105
1726310,-0.0235
1726400,-1.2724
1726430,-1.4140
1726610,-0.5668
1727210,0.6160
1727540,-0.7005
1727710,-0.0283
1728140,-0.4090
1728620,-0.7668
1728650,-0.5279
1728700,-0.7041
1728890,0.7700
1729190,-0.1915
1729250,0.6003
1729760,0.6777
1730220,0.2776
1730270,-0.3379
1730300,-0.8967
1730420,-1.2040
1730600,1.0548
1730840,0.7660
1731230,-1.1221
1731740,-0.2164
1731770,-0.8569
1732370,-1.0510
1732850,-1.0558
1732970,-0.9148
1733210,-2.4515
1733390,-1.0021
1733450,-0.3332
1733690,-0.3074
1733840,-0.7567
1733870,-0.6945
1733990,0.5517
1734260,-1.3811
1734350,-0.3763
1734410,-1.7012
1734470,-1.0211
1734510,-1.4487
1734740,0.2557
1734990,-1.5314
1735370,-0.8003
1735460,-1.2639
1735640,-0.5001
1736360,-1.4064
1736450,0.0372
1736480,-0.7259
1736600,-0.6116
1736750,-1.0781
1736810,-0.6549
1737050,-1.6357
1737080,-0.4712
1737170,-0.2405
1737680,-1.2224
1737860,-0.5601
1738220,0.3633
1738370,-0.9852
1738460,-1.2031
1739030,-0.3327
1739510,-0.3468
1739780,-0.6274
1739960,-1.8548
1740070,-0.8139
1740350,-1.0267
1740500,0.0959
1741190,-1.0731
1741250,-1.4127
1741520,-1.2628
1741550,-1.6965
1741690,0.0471
1741790,-0.4462
1741980,-0.6740
1742180,-0.3836
1742210,-1.6490
1742310,-0.6714
1742600,1.3386
1743020,-0.6144
1743110,-0.9566
1743330,-1.4429
1743380,-0.5210
1743860,-1.0221
1743960,-0.6793
1800030,0.7308
1800150,-1.1854
1800270,0.5505
1800360,-1.1346
1800630,0.2994
1800900,-0.2355
1801020,0.8612
1801200,0.6402
1801440,0.5306
1801890,0.2601
1802400,-0.7248
1802460,-0.4495
1802490,0.9033
1802640,-0.5810
1802800,0.3635
1802830,1.4924
1802850,-0.6162
1802880,-0.8457
1802910,-0.0840
1802970,-0.6265
1803270,-0.8715
1803450,-1.0891
1803630,-0.4926
1803660,-1.2535
1803690,-0.5597
1803750,-0.1103
1803870,-0.8310
1803930,-1.3092
1803940,-0.5360
1803960,-0.9334
1804110,-0.4111
1804170,0.1150
1804320,-0.8329
1804350,0.2144
1804560,0.3809
1804590,0.1534
1804620,-0.2950
1804770,-0.9062
1805280,0.0035
1805370,-1.0604
1805400,-0.1801
1805450,0.1565
1805460,-0.6894
1805520,-1.0622
1805550,-0.5300
1805580,0.1886
1805670,-1.0497
1806030,-0.9877
1806390,-1.1736
1806570,0.0796
1806600,-0.6742
1806840,-0.1025
1807320,-0.0240
1807350,0.6247
1807410,-0.1591
1807560,-0.1689
1807650,-0.1808
1807680,-0.1493
1808130,-0.8744
1808250,0.7050
1808760,0.5902
1808820,-0.6664
1808910,-0.8109
1808970,1.0688
1809060,-0.2613
1809150,0.4212
1809510,-0.5798
1809690,0.0889
1810080,-0.9698
1810140,-0.0483
1810290,-1.0664
1810650,0.7204
1810870,-0.1990
1810920,-0.0645
1811100,-0.9288
1811340,-0.5394
1811370,-1.0309
1811460,0.2959
1811580,-0.5385
1811970,0.3812
1812090,0.2451
1812240,-0.1056
1812360,-0.2915
1812390,0.2956
1812420,-0.4610
1812450,-0.6869
1812720,-0.9971
1812810,-0.7210
1812900,-0.7124
1813080,-0.2510
1813200,-0.2442
1903540,0.5946
1903690,0.3060
1904860,0.7245
1905790,0.0780
1906540,-0.8144
1907380,-1.3831
1907410,-0.9976
1907710,-0.5009
1907980,-1.9525
1908220,-1.1030
1908580,-1.1125
1908910,-0.9287
1908970,-1.6623
1909480,-0.4589
1911070,-1.6222
1911820,-1.7919
1913470,-1.1763
1914700,-1.5573
1915450,0.3601
1916530,-0.8306
1916680,-1.6192
1917220,0.2014
1918720,-1.7424
1918780,-0.2810
1920130,-0.8961
1922110,-1.5499
1922530,-1.3014
1923340,-1.6782
1926370,-1.2182
1926400,-1.2835
1926730,-1.5760
1926820,-0.4106
1927390,-1.1204
1928680,-1.1156
1930240,-0.9940
1930480,-1.4461
1930510,0.2474
1930630,-0.9886
1930930,-0.9164
1930990,-1.1551
1931290,-1.7313
2000017,-0.3844
2003200,0.6532
2003360,1.2035
2003450,-0.4107
2004050,-0.4560
2004980,-0.9076
2005460,-0.5217
2005490,0.4761
2005580,-0.9954
2005940,-0.7284
2006330,1.0721
2006390,-0.9277
2006420,0.8731
2006540,0.7663
2006580,-0.5616
2006660,-0.5836
2007020,-0.5259
2007050,-0.2192
2007350,-0.2943
2007560,-0.9799
2007620,-0.5671
2007860,-1.0431
2007890,-0.0783
2007950,-1.7745
2008190,-0.6440
2008280,-0.8124
2008340,0.2154
2008400,-0.0678
2008430,-1.1140
2008610,-0.8400
2008730,-1.1933
2009030,0.1073
2009140,0.6063
2009180,0.1798
2009960,-0.3210
2010140,-0.1067
2010710,-0.8568
2011370,-0.6667
2011490,-0.1240
2011640,-0.4566
2012000,1.1360
2012150,-1.0642
2012180,-0.1077
2012260,-1.6283
2012360,-0.7459
2012420,-1.4595
2012510,-0.4457
2012990,-1.5308
2013050,-0.4248
2100510,-0.7085
2100540,0.1668
2100570,-0.9166
2100750,-0.3532
2101150,-0.1850
2101200,-0.2701
2101350,-0.7194
2101470,-0.0912
2101860,-0.6409
2102010,-0.6161
2102280,0.0525
2102490,-0.3047
2102710,-0.0635
2102860,-0.3005
2102990,-0.7932
2103030,-0.7720
2103090,-0.2413
2103720,-0.4518
2103900,-0.0754
2104250,-0.7063
2104500,-0.7011
2104530,-0.4198
2104590,-0.4657
2104950,0.2342
2105260,-0.5872
2105320,-0.9194
2105730,-0.5887
2105820,-1.0449
2106000,-0.9402
2200090,-0.9220
2200270,-1.3102
2200300,-1.0461
2200330,-0.7539
2200540,-1.4727
2200720,-1.1797
2200840,-1.2285
2200870,-0.6423
2200900,-0.9005
2200990,-1.2137
2201020,-0.5066
2201170,-0.9188
2201200,-0.5076
2201230,0.4336
2201290,-0.7974
2201410,-0.4435
2201440,0.2316
2201530,-0.4253
2201560,-0.8364
2201620,-0.6404
2201650,-0.3776
2201680,-1.2168
2201740,-0.8931
2201770,-1.5206
2201800,-1.1283
2201830,0.0888
2309930,-0.8476
2400060,-0.1213
2400090,-1.2256
2400120,-0.4366
2400150,0.7543
2400180,0.0702
2400210,0.4213
2400240,-0.9232
2400270,0.2466
2400300,-1.3364
2400330,-0.2147
2400390,0.1190
2400420,-0.0051
2400480,-0.6473
2400510,-1.2570
2400540,-0.3528
2400600,0.4473
2400630,-1.0792
2400660,-0.2051
2400690,-0.8444
2400720,0.8491
2501800,-0.3635
2501890,-0.2025
2501920,-0.1831
2501950,0.6940
2501980,1.1995
2502100,-0.1044
2502190,0.2010
2502310,-0.1609
2502640,-0.1074
2502670,0.3879
2502790,-0.5678
2502940,0.7330
2503090,-0.7606
2503150,1.2697
2503270,0.2431
2503510,0.0722
2503540,-0.4264
2503660,-0.4816
2503750,-0.6386
2503990,0.3926
2504050,0.5245
2504140,-0.5715
2504320,-0.3555
2504360,0.6426
2504770,-0.2036
2504830,-1.3022
2504890,-0.9792
2504980,-1.1458
2505130,-1.0863
2505490,-1.0701
2505970,-1.2441
2506270,-1.8037
2506660,-0.6768
2506780,-0.4380
2506840,2.0264
2507020,-1.1493
2507110,-0.6332
2507170,-0.0610
2507320,-0.3811
2507560,0.0571
2507620,1.3006
2507740,-0.9329
2507860,-0.0516
2508340,0.6544
2508370,1.2910
2508430,-0.8856
2508610,1.2661
2508700,0.0451
2508850,-0.9078
2509060,0.0722
2509360,-0.5105
2509630,-0.6888
2509720,-0.3935
2509870,-0.5834
2509930,-0.7938
2510050,0.4198
2510380,-1.1689
2510500,0.3318
2510770,1.4754
2510890,-0.7604
2510920,-0.6184
2511010,-1.6369
2511130,-1.3103
2511250,0.3150
2511430,1.2893
2511520,-0.4855
2511880,1.3995
2512000,-0.3745
2512180,0.0978
2512240,-1.7777
2512270,0.9174
2512510,-0.2311
2512630,-1.0627
2512840,-0.1439
2513200,0.2851
2513230,-1.1533
2600005,-2.0248
2600015,-1.4182
2601950,-1.6167
2602520,-0.7903
2602550,-1.5362
2602640,-1.5716
2602820,-0.1759
2603690,-0.8999
2603870,-1.5677
2604260,-1.3590
2604470,-0.3371
2604530,-1.8468
2604830,-1.7536
2605430,-0.0545
2606270,-1.4994
2606780,-1.7991
2606960,-1.0955
2607560,0.2430
2607620,0.3539
2608070,-1.5575
2609570,-0.8829
2609900,-0.7031
2610140,-1.5692
2610620,-1.6264
2610980,-1.4998
2611430,-0.2489
2611550,-0.2130
2611600,-1.1120
2611610,-1.2866
2612000,-2.1055
2612150,-1.3180
2612600,-0.2732
2612810,-1.2043
2612930,-2.1300
2614070,-0.3039
2614230,-1.4079
2614520,-1.8863
2614610,0.3046
2616080,-1.6711
2616110,-0.9897
2616350,0.0207
2616380,-0.4025
2616410,-0.9044
2616440,-2.2745
2616470,-0.2628
2616500,-1.2516
2617860,-1.4379
2617880,-1.6187
2618420,-1.2261
2618450,-0.9780
2618480,-0.7893
2618840,0.4653
2618990,-0.5418
2619100,-1.5436
2619250,-0.7981
2619620,-1.6970
2619830,0.2442
2619950,-1.8688
2620160,-1.5043
2620280,-1.3263
2620340,-0.4179
2620730,0.7563
2620850,-0.9993
2621150,-1.8724
2621210,-0.8239
2621570,-0.8666
2621600,-1.7640
2621840,0.1229
2621870,-0.4640
2622200,-0.8717
2622320,-0.5172
2623460,-1.0882
2623820,0.0712
2624150,-1.9336
2624840,-1.8484
2625560,-0.6561
2625950,-1.0336
2626280,1.0059
2626760,-1.6628
2628560,0.6823
2628740,-2.0655
2628830,-1.6436
2628950,0.1582
2629910,-0.8438
2629940,0.8739
2630030,0.1755
2630090,-1.7753
2630390,-1.8770
2630450,-1.0829
2631320,-2.0208
2632250,0.4286
2632300,-1.3427
2632340,-0.9210
2632370,-1.4469
2632820,-0.5349
2633090,-1.2842
2633410,-0.3923
2633540,-1.1166
2633720,-0.5756
2633870,-1.2547
2634260,0.9333
2634470,-0.6490
2634560,-0.9734
2635160,-0.2017
2635190,-0.6245
2635310,-1.7024
2635520,-1.0486
2635910,-0.8805
2636485,-0.7671
2636540,-1.2525
2636570,-1.3545
2636630,-1.3632
2636660,-0.8113
2700102,-1.2728
2700109,-2.0017
2700128,-1.4478
2700379,-1.0631
2702970,-1.0940
2703180,-0.2253
2703450,-1.2936
2705790,-1.0983
2706240,-1.7899
2707290,-1.5599
2708100,-0.1944
2708190,-0.8923
2709510,-1.0868
2709720,-0.7879
2711040,-0.5953
2711250,1.1635
2711370,-0.1266
2711670,0.9548
2711760,-1.7507
2711820,-0.0040
2712270,-0.6784
2712420,-0.7669
2714220,0.0926
2714260,-0.9955
2715030,-0.9982
2717780,-0.1819
2718780,-0.1447
2718940,-1.0542
2720550,-1.8179
2721240,-1.7930
2721390,-0.1010
2721420,-1.4834
2722950,-0.4567
2723850,-0.5997
2723880,-1.3058
2725200,-1.0057
2728050,-1.2493
2728170,-1.3458
2730060,0.3829
2731750,-2.0399
2731780,-1.5234
2731800,-1.1176
2732390,-0.6253
2732430,-1.0131
2733000,-1.0349
2733270,-1.1294
2733330,-0.9745
2733510,-1.2288
2733600,-1.6797
2733780,-0.2279
2733810,0.2087
2733840,-1.4461
2738190,-0.2268
2740665,-1.3567
2741880,-0.4059
2742160,0.9622
2742270,-1.1477
2742360,-0.2236
2742720,-1.4892
2744160,-1.3762
2800630,-0.2804
2800870,-1.2442
2801320,-0.4858
2801470,-1.5151
2801710,-0.5254
2801770,-0.3254
2802160,-0.3393
2802190,-1.5265
2802280,-1.0912
2802400,-0.6952
2802520,-1.7407
2802790,-0.6894
2802850,-0.8006
2803120,-0.2027
2803360,-0.5439
2803480,-1.6348
2803520,-0.5195
2803660,-1.0114
2803830,-0.5223
2803900,-1.5192
2804110,-1.3829
2804320,-0.6151
2901000,-1.0310
2904020,-1.3565
2904620,-0.9193
2905310,0.9064
2905760,-0.3511
2906510,-1.6540
2907460,-1.4274
2908250,-0.6151
2908370,-0.3699
2912010,-1.0511
2912290,-0.4989
2912300,0.7161
2913080,0.4952
2913140,-0.4929
2913830,-0.4328
2914340,-0.9193
2915480,-0.8756
2916190,-0.6280
2916350,-0.9803
2916400,-1.2582
2917820,1.5192
2918300,0.0879
2918540,0.3692
2918690,0.9543
2920410,-1.2339
2920610,-0.6487
2920670,-0.2375
2920940,-0.8401
2921120,-0.7393
2921810,-0.7512
2922530,0.4808
2922800,-0.3464
2923430,0.2943
2923550,0.3579
2923580,0.0709
2923700,-0.5344
2925230,-0.0913
2926070,-0.6221
2926640,-1.4742
2926850,0.8217
2927060,-1.0692
2927830,-1.2004
2927870,-1.2104
2928860,-0.7877
2928920,-1.1140
2928950,0.0832
2929280,-1.3858
2930450,-0.6094
2931440,0.2546
2931500,0.3833
2931650,0.0334
3003870,-0.9641
3004560,-0.0309
3005280,0.1853
3013040,0.2711
3100006,-1.4889
3100016,-0.9681
3100022,-0.9264
3100095,-1.3177
3100098,-1.0168
3102910,-1.4622
3103810,-0.7429
3105340,-0.5326
3170110,0.3345
3170710,-1.3592
3170980,-1.5741
3171580,-0.6574
3172390,-0.7784
3172810,-1.4512
3172840,-0.4107
3173230,-1.5017
3173740,0.2474
3174160,-0.5821
3174430,-0.9103
3174820,-1.5748
3175270,-0.3264
3175900,-0.9228
3176450,-0.7694
3176470,-0.9862
3176860,-1.2731
3178660,-0.1304
3200030,-1.2225
3200060,-1.2076
3200090,-0.6883
3200120,-1.6051
3200210,-1.4158
3200240,-0.4540
3200300,-0.6551
3200360,-1.4488
3200390,-1.0165
3200420,-2.2893
3200480,-1.1227
3200510,-1.9070
3302610,-0.1876
3304590,-1.5549
3304980,-1.0695
3306060,-0.0139
3400009,-0.3314
3400930,-2.0035
3400960,-1.0103
3401260,-0.0149
3401350,-0.0945
3401380,-0.2407
3401410,-0.7715
3401500,0.6048
3401560,-0.0117
3401650,1.7860
3401830,0.4010
3401920,0.3024
3402100,-0.8058
3402220,0.1453
3402250,-1.4356
3402280,0.2243
3402340,-0.4978
3402400,-0.5554
3402460,-0.1367
3402640,-2.2372
3402820,-0.3770
3403000,0.4833
3403270,0.3022
3403300,-0.5109
3403420,-0.4114
3403570,1.3095
3403900,-0.0072
3403930,0.7739
3403990,1.1029
3404020,-0.1966
3404110,0.3185
3404200,-0.6448
3404230,-0.6664
3404290,0.2936
3404320,-0.3975
3404410,0.0398
3404470,-0.0794
3404500,0.1283
3404530,-1.0062
3404560,-0.6787
3404590,-0.1518
3404660,-0.3362
3404740,-0.3889
3404890,0.3111
3404920,-0.2226
3404980,0.9532
3405070,-0.4014
3405190,0.4165
3405310,0.4404
3405490,-0.8548
3405580,-1.0944
3405640,0.1969
3405730,-0.3497
3405760,0.1424
3405880,-0.6651
3406000,-1.0017
3406030,-0.2879
3406240,-0.4373
3406270,-0.3380
3406300,0.5510
3406450,0.0594
3406510,-0.2081
3406540,-0.4716
3406570,-0.6043
3406870,-0.4225
3406930,0.4670
3406990,-0.2187
3407170,-0.2548
3407230,0.6486
3407290,-0.0113
3407350,-0.5399
3407440,-0.0046
3407560,0.3675
3407680,-1.4970
3407740,0.3987
3407770,-0.7758
3407800,0.3808
3407830,-0.5933
3407860,-1.0903
3407890,-0.1801
3407920,-0.1450
3407950,-0.3528
3408100,-0.1832
3408220,-1.4090
3408400,-0.1405
3408520,0.5131
3408580,0.8540
3408610,-0.4605
3408640,-1.0140
3408700,-0.4687
3408760,0.3329
3408820,1.0156
3408850,0.2140
3408940,-0.9495
3409150,-1.1784
3409210,0.0135
3409240,-0.2642
3409270,0.3970
3409330,0.4604
3409390,1.0615
3409450,-0.0439
3409510,0.6120
3409630,0.0295
3409660,-0.9430
3409720,1.4318
3409750,0.4885
3409810,0.4866
3409990,0.7319
3410050,0.6107
3410110,0.4633
3410320,-1.5297
3410350,0.5918
3410470,0.0063
3410500,0.8030
3410560,1.0427
3410590,0.3380
3410810,-0.5580
3410920,-0.2762
3410950,0.8352
3410980,1.0226
3411070,-0.3211
3411160,-1.1000
3411220,-1.5316
3411280,0.3690
3411310,1.0786
3411340,-0.5499
3411430,0.5805
3411460,0.0734
3411490,-0.5488
3411580,0.2830
3411640,-1.0911
3411880,0.5093
3412060,-0.1705
3412270,-0.9155
3412360,-0.4170
3412420,0.9643
3412480,0.5187
3412540,-1.1619
3412690,-1.1566
3412810,-0.4951
3412840,-1.4114
3412870,-0.6109
3412930,-1.0513
3412960,-0.1497
3413050,0.5148
3413140,-1.3187
3413200,-1.0866
3413350,0.1708
3413410,0.7845
3413470,-0.6286
3413530,-0.0817
3413590,0.4849
3413650,0.2443
3413680,0.6477
3413740,-0.8680
3413770,0.5440
3413800,0.9239
3413830,1.8277
3414010,-0.5799
3414130,0.2516
3414280,-0.3600
3414310,0.3896
3414340,0.2777
3414460,0.5269
3414490,0.3576
3414640,0.1928
3414670,1.3616
3414850,0.3988
3415030,-1.4419
3415090,-0.2517
3415120,-0.2331
3415180,0.1229
3415210,0.1874
3415330,0.9743
3415360,0.3406
3415390,-0.3758
3415630,0.4334
3415690,-0.3804
3415900,0.3025
3416080,0.4041
3416200,0.6772
3416230,-0.1199
3416260,0.3586
3416290,-1.7188
3416380,0.1442
3416470,0.0511
3416500,0.1532
3416530,-1.7711
3416680,-0.4826
3416710,0.1693
3416800,-0.6256
3416830,0.2589
3416890,0.0472
3416920,-0.2693
3417070,0.3366
3417280,0.4091
3417310,0.7458
3417430,-0.4937
3417580,0.0950
3417610,0.2586
3417640,-0.4727
3417700,0.9215
3417760,0.9762
3417820,-0.0088
3417880,-0.1242
3417940,-1.6181
3418000,-0.6485
3418060,-0.8228
3418120,0.3114
3418150,-1.2363
3418270,-1.2514
3418300,-0.1355
3500010,-0.2971
3500030,-0.7825
3500060,-1.4109
3500120,-0.7613
3500150,-1.1362
3500180,-1.3586
3500210,-1.3900
3500240,-1.0618
3500300,-1.3967
3500420,-0.6877
3500510,-0.4381
3500570,-1.1772
3500600,-1.2263
3500690,-2.0649
3500750,-1.3524
3500900,-1.7623
3500930,-1.4018
3500960,-2.0744
3500990,-1.0849
3501080,-0.8095
3501110,-1.0667
3501170,-1.1215
3501200,-1.7488
3501230,-1.5990
3501260,-1.8852
3501350,-1.5997
3501500,-1.3153
3501530,-1.4787
3501560,-1.3515
3501620,-1.4515
3501650,0.2836
3501680,-0.9426
3501710,-1.8271
3501740,-1.1665
3501860,-1.2373
3501890,-0.7978
3501980,-1.8751
3502010,-1.6426
3502040,-1.3291
3502070,-0.9370
3502100,-1.3129
3502160,-1.5716
3502190,-1.2781
3502250,-0.9317
3502310,-1.2366
3502370,-1.7613
3502400,-1.0082
3502430,-1.0603
3502460,-1.9607
3502520,-1.6532
3502580,-0.6373
3502610,-1.4553
3502640,-1.0592
3502670,-0.9740
3600008,-0.9186
3602460,-1.7785
3602940,-1.6378
3602970,-2.3626
3603270,-0.6061
3603840,-0.0402
3604080,-0.4186
3604140,-0.8399
3604740,0.5820
3604870,-1.9050
3605280,-0.9583
3605310,-0.1139
3605580,-0.5983
3605850,-2.2588
3606570,-0.0940
3606630,-0.3343
3606870,-1.9113
3607380,0.0332
3608130,0.8023
3608160,-0.1645
3608310,-0.7339
3608430,0.5794
3608580,-0.1860
3608880,0.0635
3609120,0.1745
3609420,-2.0286
3609630,0.2901
3609660,0.0159
3609690,-0.7911
3609720,0.5473
3609840,0.7699
3609960,-0.2778
3610080,1.6219
3610500,-1.6383
3610620,-0.1202
3610650,-0.7571
3610680,0.3798
3610710,-1.0496
3610950,-1.9082
3610980,-0.7689
3611160,0.3333
3611460,0.6711
3611550,-0.5224
3611880,-0.5312
3611970,-2.5713
3612180,-0.6824
3612330,-0.5886
3612510,-0.2310
3612630,-0.4906
3612720,-0.2449
3613290,0.5856
3613530,-0.5276
3613620,0.4685
3613740,0.0402
3613980,-0.4147
3614010,-1.1233
3614130,-1.7241
3614190,-0.0601
3614280,0.9419
3614340,-0.2094
3614430,-1.2264
3614940,-1.2297
3615090,-1.0506
3615180,-0.9933
3615300,-0.5561
3615390,0.1293
3615480,0.3795
3615510,0.0958
3615540,-0.5916
3615570,-0.7664
3615630,-2.1988
3615780,-0.7713
3616080,1.0503
3616230,-0.6334
3616290,-1.3883
3616440,-1.2477
3616620,0.1785
3616740,-1.7821
3616830,-0.4767
3617160,0.3738
3617220,-1.4931
3617380,-0.3938
3617520,-0.4569
3617670,-1.5822
3617700,0.4049
3617730,-0.5809
3617910,0.3295
3618120,0.0712
3618210,0.0610
3618240,-0.0922
3618570,-1.1496
3618690,-0.3087
3619200,-0.2163
3619230,-0.4575
3619320,-1.3510
3619500,-0.3520
3619560,-0.7307
3619650,-0.0213
3619680,-0.1193
3619740,-1.5706
3619950,-0.3650
3620100,-0.8509
3620190,0.4535
3620340,0.3526
3620400,0.5220
3620460,-0.8629
3620490,-0.2632
3620580,-0.8827
3620640,-1.0737
3620700,-1.4786
3620820,-1.1094
3620910,-0.1885
3620940,0.5346
3621210,-0.3993
3621270,0.0340
3621480,-0.3550
3621570,-0.0737
3622020,-1.0016
3622290,-0.5604
3622470,-1.6662
3622650,-1.0802
3622680,0.9301
3622710,1.0467
3623010,-0.5616
3623160,1.2074
3623460,-0.6578
3623520,-0.9172
3623580,-0.3758
3623760,-2.0565
3624000,-0.2099
3624690,-1.0513
3624750,-2.6804
3624780,-0.4906
3624840,-1.1762
3624900,-1.0963
3624990,-1.7005
3625170,0.4908
3625290,0.6436
3625350,0.1064
3625800,-0.7425
3625950,1.4589
3626010,-2.2728
3626670,0.3455
3627060,0.7016
3627210,-0.6569
3627300,-0.9909
3627450,-0.5251
3627540,-0.9756
3627810,-1.6837
3627900,0.2858
3628200,0.8062
3628320,0.0479
3628560,1.4472
3628590,-3.2093
3628650,-1.3045
3628950,-2.3083
3629070,-1.1080
3629280,-0.4438
3629370,-1.7296
3629400,-0.6060
3629430,0.2912
3629460,0.5080
3629490,1.0565
3629790,-1.0400
3629880,-0.3378
3629970,-0.0586
3630030,-0.5668
3630120,-0.9741
3630360,-0.2601
3630540,-0.2296
3630660,0.1439
3630690,0.3278
3630960,-0.9038
3631020,0.7135
3631260,-0.4937
3631470,1.1581
3631710,0.2762
3631800,-1.8027
3631920,-1.5328
3631980,0.5889
3700011,-0.0524
3700012,-0.7530
3700030,-0.9877
3700090,-0.4739
3700120,-0.6127
3700210,0.0384
3700240,-1.0594
3700270,0.4254
3700300,-1.2964
3700330,-0.6143
3700390,-0.9556
3700420,-0.4147
3700450,-0.6330
3700480,-0.1679
3700530,-0.9684
3700580,-0.5932
3700630,-0.2441
3700690,-0.7505
3700720,-0.3190
3700750,-1.1578
3700900,-0.2123
3700930,-0.3367
3700960,-1.0392
3701110,-0.7381
3701140,-0.4702
3701170,-0.3955
3701200,-1.0308
3701260,-1.4043
3701320,-1.2452
3701380,-0.2026
3701500,-1.2654
3701530,-0.7260
3701620,-0.7847
3701800,-1.2797
3701830,-1.4163
3701920,-0.6835
3702010,-1.2475
3702040,-0.0222
3702100,-0.3836
3702190,-0.7390
3702250,-0.6081
3702310,-0.7210
3702340,-0.7378
3702370,-0.5625
3702430,-0.9671
3702560,-0.4878
3702610,-0.6174
3702640,-0.8500
3702680,-0.0908
3702760,-1.0212
3702880,-1.0760
3702940,-1.0942
3702970,-0.5109
3703060,-0.8929
3703090,-0.5013
3703120,0.1070
3703210,-0.2663
3703270,-0.8159
3703310,-0.1173
3703330,-0.2459
3703360,-0.6253
3703450,-0.1477
3703480,-0.8464
3703540,-0.3563
3703570,-0.5630
3703630,-0.3141
3703720,0.3029
3703780,-1.1736
3703870,-0.9267
3703930,-1.2670
3703990,-0.9023
3704050,-1.4114
3704080,-0.3729
3704140,-0.4787
3704320,-0.5817
3704380,0.0686
3704410,0.0037
3704500,-1.0992
3704530,-0.2843
3704620,-0.1857
3704650,-0.4268
3704720,-0.6011
3704830,-0.9826
3704880,-0.8197
3704950,-0.8803
3705020,-0.3251
3705040,-0.7496
3705070,-1.0248
3800014,-0.7662
3806780,-0.7091
3808060,-0.8262
3808130,-0.8135
3813030,-0.8259
3819410,-0.3548
3904348,-1.3848
3904351,-1.5237
3904360,0.0504
3904363,-0.5462
