id,wb_coh
2801560,0.0198
2801590,-0.0061
2801680,-0.0233
2801710,0.0086
2801770,0.0135
2801860,-0.0177
2802010,-0.0671
2802100,0.0084
2802160,0.0179
2802190,0.0417
2802280,-0.0334
2802340,-0.0399
2802370,-0.0375
2802400,-0.0223
2802430,-0.0051
2802490,0.0015
2802520,-0.0969
2802550,0.0348
2802640,-0.0143
2802670,-0.0229
2802700,0.0890
2802730,0.0201
2802790,-0.0125
2802820,0.0414
2802850,0.0025
2802910,0.0418
2803000,-0.0834
2803030,-0.0342
2803060,0.0258
2803090,0.0330
2803120,-0.0018
2803150,0.0397
2803240,-0.0101
2803360,-0.0465
2803450,0.0195
2803480,-0.0275
2803510,0.0113
2803520,-0.0030
2803530,-0.0146
2803570,0.0847
2803630,-0.0712
2803660,-0.0249
2803690,0.0396
2803780,-0.0232
2803830,-0.0134
2803900,-0.0160
2803930,0.0195
2803990,0.0115
2804020,0.0276
2804050,-0.0705
2804080,-0.0081
2804110,0.0232
2804140,-0.0226
2804170,0.0481
2804230,0.0479
2804320,0.0215
2804440,-0.0938
2804470,-0.0492
2804500,0.0320
2804530,-0.0062
2804560,-0.0039
2804590,-0.0331
2804620,-0.0380
2804680,-0.0646
2804740,-0.0216
2804800,-0.0501
2900004,-0.0362
2901000,0.0814
2904620,-0.0372
2905310,0.0134
2907120,0.0518
2907470,-0.0615
2908250,0.0496
2908370,-0.0166
2908670,-0.0553
2909720,0.0085
2912010,-0.0036
2912290,0.0117
2913140,-0.0311
2913620,0.0032
2913650,0.0298
2913830,0.0509
2914340,0.0218
2915480,0.0283
2916190,0.0091
2916350,-0.0059
2916400,0.1138
2916500,-0.0988
2916770,0.0606
2917820,0.0272
2918300,0.0011
2918540,0.0114
2919890,0.0127
2920010,0.0495
2920670,-0.0127
2922800,0.0432
2923550,0.0201
2923580,-0.0131
2923700,-0.0175
2923730,0.0272
2925230,0.0973
2925450,-0.0323
2926070,0.0157
2926640,0.0083
2926850,0.0294
2927060,0.0089
2927830,-0.0016
2928260,-0.0138
2928860,0.0294
2928920,-0.0186
2928950,0.0632
2929280,0.1284
2930660,0.0475
2931440,0.0354
2931530,0.0857
2931650,-0.0171
3003870,0.0527
3013040,-0.0132
3100016,0.0837
3103810,-0.0070
3172840,0.0636
3173740,0.0156
3174820,0.0028
3175270,0.0188
3178660,-0.1050
3200060,0.1018
3200480,0.0860
3304590,-0.0464
3304980,-0.0636
3401260,0.0097
3401350,-0.0096
3401830,-0.0139
3402030,-0.0590
3402220,0.0389
3402250,0.0110
3402280,-0.0600
3402400,0.0186
3402430,-0.0329
3402460,0.0005
3402820,0.0126
3403000,0.0335
3403180,-0.0410
3403300,0.0474
3403780,-0.0077
3403900,0.0159
3404110,0.0444
3404320,-0.0386
3404470,0.0697
3404500,-0.0262
3404560,0.0580
3404590,-0.0298
3404890,0.0231
3404920,0.0187
3405220,-0.0215
3405490,0.0278
3405730,-0.0504
3405760,0.0373
3405880,-0.0049
3406030,0.0247
3406270,-0.0340
3406510,0.0083
3406540,0.0137
3407230,-0.0696
3407560,-0.0747
3407740,0.0460
3407830,0.0167
3408220,-0.0365
3408400,0.0253
3408610,-0.0546
3408640,-0.0275
3408850,-0.0387
3408940,-0.0656
3409180,0.0408
3409270,-0.0299
3409450,0.0330
3409750,0.0505
3410020,-0.0243
3410320,-0.0454
3410470,0.0129
3410560,0.0082
3410710,-0.0471
3410810,-0.0262
3410920,-0.0084
3410950,-0.0095
3411160,-0.0233
3411340,-0.1446
3411490,-0.0343
3411640,0.0038
3412060,-0.0211
3412690,-0.0954
3412810,-0.0251
3412840,-0.0095
3412870,-0.0010
3412960,-0.0635
3412990,-0.0070
3413050,0.0073
3413530,-0.0179
3414640,-0.0166
3414670,0.0066
3415210,0.0033
3415330,0.0374
3415360,-0.0622
3415990,0.0454
3416080,-0.0785
3416230,0.0015
3416500,-0.0371
3416800,-0.0468
3416830,-0.0251
3417070,0.0406
3417610,-0.0449
3417700,0.0385
3417730,0.0554
3418060,-0.0013
3418120,-0.0169
3418150,-0.0310
3500010,0.0385
3500030,0.0282
3500060,0.0157
3500570,-0.0401
3501260,-0.0358
3501500,-0.0092
3600008,0.0585
3602460,0.0137
3603270,0.0389
3603840,0.0302
3604080,0.0383
3604140,0.0080
3604870,0.0179
3605280,0.0634
3605850,0.0295
3607230,-0.0156
3608310,0.0098
3608880,-0.0405
3609690,0.0356
3610560,-0.0385
3610620,0.0537
3611880,-0.0013
3612630,0.0061
3613290,-0.0246
3614010,0.0333
3615570,0.0675
3616230,-0.0090
3616290,0.0500
3616740,0.0039
3617520,0.0313
3617670,0.0293
3618690,0.0801
3619230,0.0043
3619320,-0.0628
3619650,-0.0037
3619680,0.0282
3619740,0.0420
3620100,0.0607
3620490,0.0447
3620580,0.0404
3620700,-0.0051
3620820,0.0183
3620910,0.0276
3621210,0.1057
3621480,0.0154
3622020,-0.0428
3623010,0.0297
3623760,0.0012
3624690,0.0374
3624750,0.0553
3625170,0.0226
3626010,0.0081
3627300,-0.0266
3627810,-0.0472
3628500,0.0002
3628590,0.0636
3628950,-0.0428
3629370,0.0678
3629430,-0.0275
3629880,-0.0137
3631260,-0.0105
3631920,0.0499
3700011,-0.0228
3700012,-0.0226
3700030,0.0486
3700180,-0.0047
3700240,-0.0553
3700270,0.0311
3700330,-0.0353
3700360,0.0332
3700390,0.0148
3700420,-0.0047
3700450,-0.0388
3700480,-0.0182
3700530,-0.0128
3700580,-0.0141
3700630,-0.0012
3700660,0.0107
3700690,0.0105
3700720,-0.0013
3700750,0.0644
3700840,0.0060
3700900,-0.0057
3700930,-0.0366
3700960,-0.0353
3701140,-0.0306
3701170,-0.0224
3701200,0.0029
3701260,0.0521
3701320,-0.0152
3701500,0.0363
3701530,-0.0352
3701620,-0.0082
3701680,-0.0379
3701800,-0.0123
3701830,-0.0111
3701920,-0.0066
3702010,-0.0369
3702100,0.0243
3702160,0.0178
3702190,0.0029
3702250,0.0107
3702310,0.0662
3702370,0.0283
3702400,-0.0155
3702430,0.0177
3702560,-0.0149
3702610,-0.0699
3702640,0.0053
3702680,0.0026
3702880,-0.0307
3702970,-0.0201
3703060,-0.0246
3703090,-0.0186
3703120,-0.0318
3703270,-0.0260
3703310,-0.0311
3703330,0.0493
3703360,-0.0068
3703420,-0.0744
3703450,0.0138
3703480,0.0454
3703510,0.0640
3703540,-0.0323
3703570,0.0442
3703600,0.1104
3703630,-0.0028
3703780,-0.0092
3703870,-0.0047
3703900,-0.0250
3703930,0.0073
3703990,-0.0093
3704050,-0.0135
3704080,-0.0257
3704140,-0.0428
3704200,0.0364
3704320,-0.0120
3704500,-0.0909
3704620,-0.0004
3704650,-0.1052
3704720,-0.0484
3704740,0.0028
3704800,-0.0846
3704880,0.0160
3704920,-0.0666
3704950,-0.0060
3705020,-0.0184
3806780,-0.0252
3808130,0.0738
3813030,0.0543
3819410,-0.0317
3904348,0.0252
3904349,-0.0155
3904351,-0.0293
3904353,-0.0269
3904355,0.0207
3904360,0.0058
3904370,0.0948
3904371,-0.0039
3904373,-0.0037
3904375,0.0949
3904378,-0.0032
3904379,-0.0348
3904380,0.0148
3904384,0.0961
3904387,-0.0286
3904394,-0.0218
3904395,-0.0157
3904396,0.0074
3904401,0.0214
3904404,0.0081
3904408,-0.0590
3904410,-0.0213
3904416,0.0860
3904418,0.0329
3904419,0.0074
3904422,-0.0408
3904426,-0.0468
3904429,0.0473
3904433,0.0362
3904435,-0.1088
3904437,-0.0191
3904439,0.0115
3904440,-0.0566
3904441,-0.0666
3904445,0.1072
3904463,-0.0573
3904467,-0.0391
3904474,-0.0153
3904475,-0.0564
3904479,0.0115
3904480,-0.0168
3904481,0.0497
3904482,0.0833
3904486,-0.0473
3904487,-0.0143
3904490,-0.0261
3904499,0.0099
3904504,0.0471
3904505,-0.0063
3904507,-0.0292
3904510,-0.0116
3904513,-0.0111
3904515,-0.0232
3904516,-0.0465
3904517,0.0712
3904577,-0.0758
3904610,0.0062
3904611,0.0297
3904660,-0.0751
3904676,-0.0221
3904689,-0.0018
3904694,0.0232
3904695,-0.0155
3904696,0.0033
3904697,-0.0435
3904699,-0.0073
3904700,0.0003
3904701,-0.0228
3904702,-0.0508
3904733,-0.0050
3904736,-0.0266
3904800,-0.0707
3904822,0.0717
3904823,-0.0198
3904829,-0.0396
3904830,0.0700
3904870,0.0584
3904872,-0.0283
3904873,0.0017
3904875,-0.0006
3904923,0.0086
3904993,0.0826
3904997,-0.0292
3904998,0.0052
3905004,0.0026
3905007,0.0673
3905019,-0.0146
3905045,0.0663
3910015,0.0110
3910016,0.0004
3910017,-0.0692
4002850,-0.0388
4003180,-0.0600
4003630,0.1110
4005490,0.0489
4007560,0.0018
4010590,-0.0025
4010920,0.0248
4013560,-0.0197
4015210,-0.0072
4015720,0.0315
4017250,0.0055
4019950,0.0145
4020250,-0.0224
4020970,0.0296
4021000,0.0421
4021720,0.0460
4022770,-0.0057
4022800,-0.0372
4023280,0.0265
4025290,-0.0463
4028680,0.0163
4030240,0.0134
4030600,0.0359
4032370,-0.0051
4033480,-0.0193
4100023,-0.0031
4101920,-0.0076
4102800,0.0580
4103940,0.0023
4106000,-0.0042
4109480,-0.0162
4110040,0.0726
4110520,-0.0151
4110820,0.0556
4202040,-0.0433
4202130,-0.0264
4202280,-0.0581
4202340,-0.0124
4202400,0.0831
4202440,0.0332
4202970,-0.0895
4203330,0.0075
4203570,-0.0316
4203630,0.0569
4204200,0.0131
4204230,-0.0034
4205010,0.0923
4205310,-0.0600
4205400,-0.0025
4205490,0.0600
4205550,0.0048
4205760,0.0197
4205910,0.0369
4206240,0.0073
4206480,0.0692
4207230,0.0667
4207710,-0.0589
4208060,0.0283
4208550,-0.0262
4208670,-0.0303
4208850,0.0133
4209300,0.0163
4209480,0.0318
4210620,-0.0163
4210860,0.0201
4210950,0.0080
4211580,0.0298
4211610,0.0408
4211670,-0.0148
4211790,0.0294
4213140,0.0339
4213440,-0.0148
4214160,-0.0216
4214940,0.0176
4215030,0.0272
4215330,0.0180
4215720,0.0819
4215900,-0.0094
4216410,-0.0667
4216500,0.0112
4216620,0.0068
4216740,0.0294
4216980,-0.0390
4217280,0.0011
4217520,0.0187
4218510,-0.0671
4218590,-0.0069
4218840,0.0731
4218930,-0.0554
4218990,0.0679
4219050,-0.0410
4219170,0.0304
4219290,-0.0711
4219470,-0.0483
4219500,-0.0051
4219650,0.0090
4219680,0.0712
4220040,-0.0423
4220100,0.0350
4220370,-0.0282
4221090,0.0467
4221330,-0.0025
4221870,0.0221
4222400,-0.0184
4222560,-0.0035
4222620,-0.0201
4222790,0.0092
4222830,0.0031
4222860,0.0183
4223010,-0.0150
4224150,0.0124
4224320,0.0221
4224390,-0.0851
4224480,0.0253
4224510,-0.0474
4224790,-0.0537
4224990,-0.0727
4225290,0.0061
4225680,0.0028
4225830,0.0947
4225950,0.0406
4225980,-0.0250
4226250,-0.0738
4226300,0.0271
4226460,-0.0046
4226580,-0.0359
4226820,0.0148
4400120,0.0733
4400240,0.0375
4400330,-0.0314
4400720,0.0667
4400780,-0.0088
4400840,-0.0371
4400900,0.0390
4401200,-0.0333
4500002,-0.0532
4500690,0.0093
4500720,0.0202
4500780,-0.0121
4500810,0.0425
4500840,0.0001
4500870,0.0242
4500900,0.0513
4500930,-0.0273
4501050,-0.0069
4501080,-0.0034
4501110,0.0490
4501170,0.0534
4501250,-0.0096
4501440,0.0379
4501500,0.0112
4501530,-0.0466
4501560,-0.0007
4501770,0.0334
4501800,-0.0790
4501830,-0.0336
4501860,0.0301
4501920,-0.0018
4501950,0.0382
4502010,0.0355
4502070,0.0372
4502100,0.0496
4502130,0.0003
4502160,0.0335
4502190,0.0054
4502250,-0.0025
4502280,0.0362
4502310,0.0636
4502340,-0.0073
4502400,0.0251
4502430,0.0224
4502490,0.0186
4502520,0.0060
4502550,0.0018
4502580,0.0356
4502610,0.0081
4502640,-0.0262
4502700,0.0334
4502730,-0.0114
4502760,0.0247
4502790,-0.0145
4502820,0.0174
4502970,0.0028
4503030,0.0164
4503060,0.0115
4503150,-0.0740
4503180,0.0227
4503210,0.0063
4503330,0.0289
4503360,0.0827
4503390,-0.0209
4503460,0.0270
4503480,0.0488
4503510,0.0089
4503540,-0.0902
4503570,0.0012
4503600,-0.0122
4503630,-0.0110
4503660,0.0646
4503690,-0.0064
4503720,-0.0213
4503750,-0.0077
4503780,0.0277
4503810,0.0210
4503840,-0.0244
4503870,-0.0482
4503900,0.0235
4666270,0.0013
4700001,-0.0312
4700060,0.0077
4700120,-0.0007
4700180,-0.0321
4700330,-0.0342
4700600,-0.0442
4700690,-0.0087
4700850,-0.0960
4701020,-0.0909
4701050,0.0247
4701080,0.0041
4701170,0.0141
4701200,0.0066
4701260,-0.0756
4701290,-0.0089
4701400,0.0170
4701410,-0.0498
4701590,-0.0406
4701650,-0.0600
4701770,-0.0640
4702130,-0.0575
4702190,-0.0324
4702220,-0.0742
4702310,-0.0139
4702370,-0.0072
4702460,-0.0016
4702580,-0.0007
4702670,0.0520
4702760,0.0232
4702880,-0.0243
4702940,-0.0644
4702970,-0.1028
4703030,-0.0118
4703150,-0.0151
4703180,-0.0536
4703240,-0.0851
4703360,-0.0219
4703480,0.0313
4703590,0.0091
4703600,0.0062
4703690,-0.0365
4703780,0.0188
4703810,-0.0609
4704020,-0.0105
4704080,-0.0349
4704100,-0.0913
4704200,-0.0449
4704260,-0.1087
4704350,-0.0647
4704470,-0.0403
4704530,-0.0685
4704550,-0.0136
4800010,0.0245
4807350,0.0902
4807440,0.0415
4807710,-0.0150
4807830,-0.0862
4807890,0.0640
4808090,-0.0313
4808130,0.0139
4808310,0.0227
4808700,0.0097
4808870,-0.0203
4808880,-0.0168
4808940,0.0862
4809570,0.0004
4809630,0.0687
4809670,0.1160
4809860,-0.0112
4810200,-0.0028
4810230,0.0470
4811190,0.0192
4811280,0.0067
4811790,0.0118
4812180,-0.0276
4813050,0.0527
4813110,-0.0698
4813230,-0.0104
4813320,-0.0015
4813590,-0.0196
4813650,-0.0428
4814280,0.0370
4814370,-0.0290
4814520,-0.0441
4814670,0.0618
4814730,0.0208
4814820,0.0836
4814970,0.0414
4815000,0.0320
4815210,-0.0141
4815240,0.0046
4815270,0.0210
4815330,0.0324
4815510,0.0303
4815720,0.0231
4815750,-0.0009
4815910,-0.0250
4815960,0.0019
4816110,0.0101
4816180,-0.0132
4816230,0.1662
4816410,0.0576
4816530,0.0506
4816620,0.0090
4816710,0.0667
4816740,0.0354
4816860,-0.0722
4817070,0.0217
4817640,0.1017
4817700,0.0093
4817850,-0.0150
4818000,0.0290
4818280,0.0549
4818300,-0.0087
4818360,-0.0102
4818540,0.0181
4818810,0.0373
4818940,0.0086
4819560,-0.0057
4819650,0.0120
4819700,0.0421
4819830,0.0722
4820010,0.0115
4820160,0.0845
4820250,0.0294
4820280,0.0302
4820340,0.0346
4820600,-0.0217
4820700,0.0529
4820760,0.0997
4821150,0.0186
4821420,0.0339
4821660,0.0747
4821720,0.0398
4822170,0.0121
4822970,-0.0204
4823310,0.0042
4823640,0.1477
4823910,0.0732
4824030,0.0719
4824060,0.0425
4824100,0.0136
4824420,-0.0452
4824590,0.0315
4824630,0.0823
4824730,0.0319
4824990,0.0111
4825170,-0.0029
4825260,0.0129
4825500,0.0638
4825620,0.0570
4825660,0.0473
4825740,0.0413
4826190,0.0048
4826280,0.0627
4826430,0.1090
4826490,0.0447
4826580,0.0146
4827030,0.0719
4827300,0.1049
4827390,0.0779
4827450,-0.0369
4827510,0.0534
4827720,0.0022
4827780,0.0233
4828110,-0.0057
4828500,0.1020
4828550,0.0716
4828710,0.0279
4828740,0.1196
4828890,-0.0141
4828920,-0.0205
4829160,-0.0497
4829850,0.0256
4830390,0.0449
4830420,-0.0369
4830570,0.0416
4830600,-0.0045
4830640,0.0641
4831260,-0.0348
4831760,0.0227
4832090,0.0471
4832190,-0.0085
4832280,0.0522
4832340,0.0144
4832400,0.0262
4832730,-0.0097
4832940,0.0986
4833120,0.0487
4833180,-0.0061
4834050,0.0142
4834290,0.0203
4834320,0.0304
4834440,0.0549
4834830,0.0449
4834980,-0.0053
4835010,-0.0264
4835100,0.0116
4836000,-0.0154
4836660,-0.0067
4837020,0.0952
4837650,0.0141
4838080,0.0372
4838220,0.0321
4838360,0.0556
4838700,0.0224
4838730,0.0992
4838970,-0.0369
4839480,0.0072
4839630,0.0172
4839690,0.0487
4839990,-0.0167
4840080,0.0410
4840230,-0.0210
4840710,0.0250
4840950,0.0089
4841100,0.0303
4841220,0.0203
4841820,0.0284
4841970,0.0457
4842240,0.0397
4842280,0.0603
4842330,-0.0222
4842450,-0.0392
4842480,0.1244
4842510,-0.0441
4842960,-0.0196
4843290,0.0300
4843470,0.0201
4844150,0.0207
4844280,0.0387
4844430,0.0656
4844730,0.0234
4845090,-0.0347
4845380,-0.0028
4845540,-0.0035
4845600,-0.0305
4845780,0.0431
4845900,0.0323
4846440,0.0027
4846530,0.0059
4846680,0.0728
4900030,-0.0084
4900142,0.0392
4900210,-0.0041
4900360,0.0137
4900420,0.0112
4900870,0.0125
4901200,0.0879
5002820,-0.1102
5100060,0.0587
5100090,0.0983
5100120,-0.0249
5100180,0.0569
5100210,-0.0194
5100240,0.0230
5100270,-0.0735
5100300,-0.0096
5100360,0.0498
5100480,-0.0644
5100540,0.0365
5100600,0.0145
5100660,0.0301
5100750,0.0868
5100780,0.0572
5100810,0.0445
5100840,0.0106
5100960,0.0139
5101050,0.0149
5101080,0.0481
5101110,0.0095
5101170,0.0122
5101200,-0.0413
5101260,0.0401
5101320,0.0389
5101380,-0.0169
5101440,-0.0008
5101470,0.0650
5101510,0.0364
5101620,-0.0631
5101650,0.0429
5101710,0.0156
5101740,0.0999
5101770,0.0249
5101800,-0.0121
5101830,0.0011
5101860,0.0490
5101890,0.0105
5101920,-0.0155
5101980,-0.0046
5102010,0.0191
5102100,0.0145
5102120,0.0101
5102160,-0.0535
5102250,-0.0312
5102280,0.0431
5102310,0.0441
5102340,0.0755
5102360,0.0277
5102390,-0.0363
5102400,0.0350
5102460,0.0842
5102520,-0.0184
5102610,0.1089
5102640,0.0423
5102670,0.0597
5102710,-0.0328
5102730,-0.0347
5102790,0.1087
5102820,-0.0061
5102940,-0.0145
5103000,0.0148
5103030,0.1269
5103060,0.0116
5103090,-0.0484
5103130,0.0094
5103150,0.0197
5103240,0.1099
5103270,0.0567
5103300,-0.0235
5103330,0.0456
5103460,0.0181
5103600,0.0358
5103640,0.0197
5103660,0.0050
5103690,0.0937
5103710,-0.0123
5103750,-0.0469
5103840,0.0561
5103870,-0.0468
5103930,0.0595
5103980,0.0892
5104020,0.1022
5104050,0.0436
5104150,0.0133
5300300,0.0254
5300480,-0.0602
5301410,0.0070
5302400,0.0294
5302670,-0.0497
5302700,-0.0016
5302820,-0.0613
5303540,0.0047
5303960,0.0664
5304230,0.0092
5305430,-0.0188
5305850,0.0669
5306960,0.0009
5307230,0.0071
5307710,0.0313
5307920,0.0197
5308250,0.0296
5308700,0.0598
5309180,0.0939
5309270,0.0542
5400060,0.0805
5400180,0.0672
5400300,0.0289
5400510,-0.0362
5400570,0.0474
5400600,0.0310
5400720,-0.0046
5400810,0.0314
5400840,0.0710
5400930,0.0355
5401050,0.0167
5401230,0.0350
5401620,0.0464
5500390,0.0044
5501050,0.0532
5501770,0.0159
5501800,-0.0389
5504050,-0.0146
5504680,0.0942
5505460,-0.0286
5505820,0.0492
5507020,0.0862
5507320,0.0970
5507530,0.1181
5508520,0.0581
5509060,0.0341
5509510,-0.0273
5509600,0.1310
5510830,0.0989
5511190,0.1463
5512360,0.0405
5513650,0.0748
5514640,0.0990
5515330,0.0404
5515780,0.1101
5515990,0.1010
5516260,0.0155
5516620,0.0256
5601980,-0.0307
